"RunFile";"WhdloadSlaveFlags";"WhdloadReadmeAppliesTo";"WhdloadSlaveName";"WhdloadSlaveCopy";"WhdloadSlaveExpMem";"ArchiveFile";"EntryName";"RunDir";"WhdloadSlaveExecInstall";"RunType";"WhdloadSlaveBaseMemSize";"EntrySize";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation";"AssignName";"SetName"
"LegaliseIt\LegaliseIt.Slave";"NoError, EmulTrap, ClearMem";"Legalise It 1992 Anarchy.";"Legalise It";"1992 Anarchy";"0";"L\LegaliseIt_v1.1_Anarchy.lha";"LegaliseIt";"LegaliseIt";"0";"whdload";"524288";"1003784";"Legalise";"OCS/ECS";"It";"";"";"";"";"A-Demos";"Demos"
"Legoland\Legoland.Slave";"NoError, EmulTrap, ClearMem";"Legoland ? 1991 Desire.";"Legoland";"1991 Desire";"0";"L\Legoland_v1.0_Desire.lha";"Legoland";"Legoland";"0";"whdload";"524288";"919996";"Legoland";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"LethalExit\LethalExit.Slave";"NoError";"Lethal Exit ? 1992 Digital - 1 disk";"Lethal Exit";"1992 Digital";"0";"L\LethalExit_v1.1_Digital.lha";"LethalExit";"LethalExit";"0";"whdload";"524288";"919933";"LethalExit";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"LethalFrequency\LethalFrequency.Slave";"NoError, EmulTrap, ClearMem";"Lethal Frequency ? 1991 Aspect.";"Lethal Frequency";"1991 Aspect";"0";"L\LethalFrequency_v1.0_Aspect.lha";"LethalFrequency";"LethalFrequency";"0";"whdload";"524288";"472910";"LethalFrequency";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Linus\Linus.Slave";"NoError, ClearMem";"Linus (c) 1992 Palace - 1 disk.";"Linus";"1992 Palace";"0";"L\Linus_v1.0_Palace.lha";"Linus";"Linus";"0";"whdload";"524288";"920945";"Linus";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Lithium\Lithium.Slave";"NoError, EmulTrap, ClearMem";"Lithium ? 1992 Awesome.";"Lithium";"1992 Awesome";"0";"L\Lithium_v1.0_Awesome.lha";"Lithium";"Lithium";"0";"whdload";"524288";"537907";"Lithium";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"LoonyTunes\LoonyTunes.Slave";"NoError, EmulTrap, ClearMem";"Loony Tunes ? 1991 Relay.";"Loony Tunes";"1991 Relay";"0";"L\LoonyTunes_v1.0_Relay.lha";"LoonyTunes";"LoonyTunes";"0";"whdload";"524288";"901443";"LoonyTunes";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Lovesongs\Lovesongs.Slave";"NoError, EmulTrap, ClearMem";"Lovesongs ? 1992 Crime Devils.";"Lovesongs";"1992 Crime Devils";"0";"L\Lovesongs_v1.0_CrimeDevils.lha";"Lovesongs";"Lovesongs";"0";"whdload";"524288";"596244";"Lovesongs";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Madness\Madness.Slave";"Disk, NoError, EmulTrap";"Madness ? 1990 Anarchy";"-< M A D N E S S >-";"1990 Anarchy";"0";"M\Madness_v1.0_Anarchy.lha";"Madness";"Madness";"0";"whdload";"524288";"354217";"Madness";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Madness2\Madness2.Slave";"NoError";"Madness II: The Search for Sanity ? 1991 Anarchy";"Madness II: The Search for Sanity";"1991 Anarchy";"4096";"M\Madness2_v1.0_Anarchy.lha";"Madness2";"Madness2";"0";"whdload";"524288";"164902";"Madness2";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MaestroJamsVol1\MaestroJamsVol1.Slave";"NoError, EmulTrap, ClearMem";"Maestro Jams Vol.1 ? 1990 Kefrens.";"Maestro Jams Vol.1";"1990 Kefrens";"0";"M\MaestroJamsVol1_v1.0_Kefrens.lha";"MaestroJamsVol1";"MaestroJamsVol1";"0";"whdload";"524288";"918857";"MaestroJamsVol1";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MagneticDreams\MagneticDreams.Slave";"NoError, EmulTrap, ClearMem";"Magnetic Dreams ? 1992 Digital";"Magnetic Dreams";"1992 Digital";"4096";"M\MagneticDreams_v1.0_Digital.lha";"MagneticDreams";"MagneticDreams";"0";"whdload";"524288";"791916";"MagneticDreams";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MagnumIcetro\MagnumIcetro.Slave";"NoError, EmulTrap, ClearMem";"Magnum Icetro ? 1994 Depth.";"Magnum Icetro";"1994 Depth";"0";"M\MagnumIcetro_v1.0_Depth.lha";"MagnumIcetro";"MagnumIcetro";"0";"whdload";"524288";"365920";"MagnumIcetro";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Marchewki\Marchewki.Slave";"Disk, NoError, EmulTrap, ClearMem";"Marchewki ? 1992 Alchemy.";"Marchewki";"1992 Alchemy";"0";"M\Marchewki_v1.0_Alchemy.lha";"Marchewki";"Marchewki";"0";"whdload";"524288";"909513";"Marchewki";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Masterpieces\Masterpieces.Slave";"NoError, ClearMem";"Masterpieces ? 1992 Kefrens.";"Masterpieces";"1992 Kefrens";"0";"M\Masterpieces_v1.0_Kefrens.lha";"Masterpieces";"Masterpieces";"0";"whdload";"524288";"925626";"Masterpieces";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Materialized\Materialized.Slave";"NoError, EmulTrap";"Materialized (c) 1990 Crytoburners.";"Materialized";"1990 Cryptoburners";"4096";"M\Materialized_v1.0_Cryptoburners.lha";"Materialized";"Materialized";"0";"whdload";"524288";"575227";"Materialized";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MaxxParty\MaxxParty.Slave";"NoError, EmulTrap, ClearMem";"Maxx-Party ? 1993 Intense.";"Maxx-Party";"1993 Intense";"0";"M\MaxxParty_v1.0_Intense.lha";"MaxxParty";"MaxxParty";"0";"whdload";"524288";"1821002";"MaxxParty";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MeanBreakMachine2\MeanBreakMachine2.Slave";"NoError, EmulTrap, ClearMem";"Mean Break Machine 2 ? 1990 Tetragon.";"Mean Break Machine 2";"1990 Tetragon";"0";"M\MeanBreakMachine2_v1.0_Tetragon.lha";"MeanBreakMachine2";"MeanBreakMachine2";"0";"whdload";"524288";"480264";"MeanBreakMachine2";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Megablast\Megablast.Slave";"NoError, EmulTrap, ClearMem";"Megablast ? 1990 Rebels.";"Megablast";"1990 Rebels";"0";"M\Megablast_v1.0_Rebels.lha";"Megablast";"Megablast";"0";"whdload";"524288";"920065";"Megablast";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegademoIt\MegademoIt.Slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1989 It.";"Megademo";"1989 It";"0";"M\Megademo_v1.0_It.lha";"MegademoIt";"MegademoIt";"0";"whdload";"524288";"648498";"Megademo";"OCS/ECS";"It";"";"";"";"";"A-Demos";"Demos"
"Megademo2Alcatraz\Megademo2Alcatraz.slave";"NoError, ClearMem";"Megademo 2 ? 1988 Alcatraz.";"Megademo 2";"1988 Alcatraz";"0";"M\Megademo2_v1.03_Alcatraz.lha";"Megademo2Alcatraz";"Megademo2Alcatraz";"0";"whdload";"524288";"533021";"Megademo2Alcatraz";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Megademo2Bass\Megademo2Bass.slave";"NoError, EmulTrap, ClearMem";"Megademo 2 ? 1991 Bass.";"Megademo 2";"1991 Bass";"0";"M\Megademo2_v1.01_Bass.lha";"Megademo2Bass";"Megademo2Bass";"0";"whdload";"524288";"872264";"Megademo2Bass";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Megademo2Budbrain\Megademo2Budbrain.slave";"NoError, NoDivZero";"Budbrain Megademo 2 music disk by Budbrain(c) 1990 - 1 disk.";"Budbrain Megademo 2";"199x Budbrain";"0";"M\Megademo2_v1.1_Budbrain.lha";"Megademo2Budbrain";"Megademo2Budbrain";"0";"whdload";"524288";"733992";"Megademo2Budbrain";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Megademo2Darkness\Megademo2Darkness.slave";"NoError, EmulTrap, ClearMem";"Megademo 2 ? 1990 Darkness.";"Megademo 2";"1990 Darkness";"0";"M\Megademo2_v1.01_Darkness.lha";"Megademo2Darkness";"Megademo2Darkness";"0";"whdload";"524288";"921174";"Megademo2Darkness";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Megademo2Dexion\Megademo2Dexion.Slave";"NoError";"Megademo 2 ? 1989 Dexion.";"Megademo 2";"1989 Dexion";"0";"M\Megademo2_v1.0_Dexion.lha";"Megademo2Dexion";"Megademo2Dexion";"0";"whdload";"524288";"917648";"Megademo2Dexion";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Megademo2Disorder\Megademo2Disorder.Slave";"NoError";"Megademo II ? 1990 Disorder.";"Megademo II";"Disorder 1990";"0";"M\Megademo2_v1.0_Disorder.lha";"Megademo2Disorder";"Megademo2Disorder";"0";"whdload";"524288";"913767";"Megademo2Disorder";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Megademo2Megaforce\Megademo2Megaforce.Slave";"NoError, EmulTrap, ClearMem";"Megademo 2 ? 1988 Megaforce.";"Megademo 2";"1988 Megaforce";"0";"M\Megademo2_v1.0_Megaforce.lha";"Megademo2Megaforce";"Megademo2Megaforce";"0";"whdload";"524288";"463918";"Megademo2Megaforce";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Megademo2NorthStar\Megademo2NorthStar.Slave";"NoError, EmulTrap";"Mega Demo 2 1988 North Star & Fairlight.";"Mega Demo 2";"1988 North Star&Fairlight";"0";"M\Megademo2_v1.0_NorthStar.lha";"Megademo2NorthStar";"Megademo2NorthStar";"0";"whdload";"524288";"925702";"Megademo2NorthStar";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Megademo2Rebels\Megademo2Rebels.Slave";"NoError";"Megademo II ? 1990 Rebels - 1 disk";"Megademo II";"1990 Rebels";"0";"M\Megademo2_v1.1_Rebels.lha";"Megademo2Rebels";"Megademo2Rebels";"0";"whdload";"524288";"921791";"Megademo2Rebels";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Megademo2Vision\Megademo2Vision.Slave";"NoError, EmulTrap";"Megademo 2 ? 1990 Vision.";"Megademo 2";"1990 Vision";"0";"M\Megademo2_v1.0_Vision.lha";"Megademo2Vision";"Megademo2Vision";"0";"whdload";"524288";"923898";"Megademo2Vision";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Megademo2Vortex42\Megademo2Vortex42.Slave";"NoError, ClearMem";"Megademo 2 ? 1988 Vortex 42.";"Megademo";"1988 Vortex 42";"0";"M\Megademo2_v1.0_Vortex42.lha";"Megademo2Vortex42";"Megademo2Vortex42";"0";"whdload";"524288";"676769";"Megademo2Vortex42";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Megademo3Alcatraz\Megademo3Alcatraz.slave";"NoError, ClearMem";"Megademo 3 ? 1989 Alcatraz.";"Megademo 3";"1989 Alcatraz";"0";"M\Megademo3_v1.02_Alcatraz.lha";"Megademo3Alcatraz";"Megademo3Alcatraz";"0";"whdload";"524288";"665838";"Megademo3Alcatraz";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Megademo3NSFLT\Megademo3NSFLT.slave";"NoError, EmulTrap, ClearMem";"Megademo 3 ? 1989 North Star & Fairlight.";"Megademo 3";"1989 North Star & Fairlight";"0";"M\Megademo3_v1.02_NorthStar&Fairlight.lha";"Megademo3NSFLT";"Megademo3NSFLT";"0";"whdload";"524288";"1832669";"Megademo3NSFLT";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Megademo4Kefrens&7UpCrew\Megademo4Kefrens&7UpCrew.Slave";"NoError, EmulTrap, ClearMem";"Megademo 4 a.k.a. Demo Disk 4 ? 1988 Kefrens & 7up Crew.";"Megademo 4 (Demo Disk 4)";"1988 Kefrens & 7up Crew";"0";"M\Megademo4_v1.0_Kefrens&7UpCrew.lha";"Megademo4Kefrens&7UpCrew";"Megademo4Kefrens&7UpCrew";"0";"whdload";"524288";"323631";"Megademo4Kefrens&7UpCrew";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Megademo4Vision\Megademo4Vision.slave";"Disk, NoError";"Megademo IV ? 1990 Vision.";"";"";"";"M\Megademo4_v1.2_Vision.lha";"Megademo4Vision";"Megademo4Vision";"0";"whdload";"524288";"911715";"Megademo4Vision";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Megademo5Kefrens\Megademo5Kefrens.Slave";"NoError, EmulTrap, ClearMem";"Megademo 5 ? 1989 Kefrens.";"Megademo 5";"1989 Kefrens";"0";"M\Megademo5_v1.0_Kefrens.lha";"Megademo5Kefrens";"Megademo5Kefrens";"0";"whdload";"524288";"812443";"Megademo5Kefrens";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Megademo6Kefrens\Megademo6Kefrens.Slave";"NoError, ClearMem";"Megademo 6 (a.k.a. Demo Disk 6) ? 1989 Kefrens.";"Megademo 6 (Demo Disk 6)";"1989 Kefrens";"0";"M\Megademo6_v1.0_Kefrens.lha";"Megademo6Kefrens";"Megademo6Kefrens";"0";"whdload";"524288";"394155";"Megademo6Kefrens";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Megademo7Kefrens\Megademo7Kefrens.Slave";"NoError";"Megademo 7 ? 1989 Kefrens - 1 disk";"Megademo 7";"1989 Kefrens";"0";"M\Megademo7_v1.0_Kefrens.lha";"Megademo7Kefrens";"Megademo7Kefrens";"0";"whdload";"524288";"930962";"Megademo7Kefrens";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"Megademo8Kefrens\Megademo8Kefrens.Slave";"NoError";"Megademo 8 ? 1990 Kefrens - 2 disks";"Megademo 8";"1990 Kefrens";"0";"M\Megademo8_v1.0_Kefrens.lha";"Megademo8Kefrens";"Megademo8Kefrens";"0";"whdload";"524288";"1817928";"Megademo8Kefrens";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegademoAcme\MegademoAcme.Slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1990 Acme.";"Megademo";"1990 Acme";"0";"M\Megademo_v1.0_Acme.lha";"MegademoAcme";"MegademoAcme";"0";"whdload";"524288";"746825";"MegademoAcme";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegademoAlcatraz\MegademoAlcatraz.Slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1988 Alcatraz.";"Megademo";"1988 Alcatraz";"0";"M\Megademo_v1.01_Alcatraz.lha";"MegademoAlcatraz";"MegademoAlcatraz";"0";"whdload";"524288";"461836";"MegademoAlcatraz";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegademoAvenger\MegademoAvenger.slave";"Disk, NoError";"Avenger Megademo ? 1989/90 Avenger (1 disk)";"Avenger Megademo";"1989/90 Avenger";"0";"M\Megademo_v1.0_Avenger.lha";"MegademoAvenger";"MegademoAvenger";"0";"whdload";"524288";"912300";"MegademoAvenger";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegademoBass\MegademoBass.slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1990 Bass.";"Megademo";"1990 Bass";"0";"M\Megademo_v1.01_Bass.lha";"MegademoBass";"MegademoBass";"0";"whdload";"524288";"922880";"MegademoBass";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegademoBeastieBoys\MegademoBeastieBoys.slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1988 Beastie Boys.";"Megademo";"1988 Beastie Boys";"0";"M\Megademo_v1.01_BeastieBoys.lha";"MegademoBeastieBoys";"MegademoBeastieBoys";"0";"whdload";"524288";"910257";"MegademoBeastieBoys";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegademoBudbrain\MegademoBudbrain.Slave";"NoError, EmulTrap, ClearMem";"Psychotic ? 1990 Budbrain";"Psychotic (Megademo)";"1990 Budbrain";"4096";"M\Megademo_v1.0_Budbrain.lha";"MegademoBudbrain";"MegademoBudbrain";"0";"whdload";"524288";"1820438";"MegademoBudbrain";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegademoCult\MegademoCult.Slave";"NoError, ClearMem";"Megademo ? 1990 Cult.";"Megademo";"1990 Cult";"0";"M\Megademo_v1.0_Cult.lha";"MegademoCult";"MegademoCult";"0";"whdload";"524288";"921853";"MegademoCult";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegademoDarkness\MegademoDarkness.slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1990 Darkness.";"Megademo";"1990 Darkness";"0";"M\Megademo_v1.01_Darkness.lha";"MegademoDarkness";"MegademoDarkness";"0";"whdload";"524288";"921664";"MegademoDarkness";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegademoDeathstar\MegademoDeathstar.slave";"NoError, ClearMem";"Megademo ? 1989 Deathstar.";"Megademo";"1989 Deathstar";"0";"M\Megademo_v1.01_Deathstar.lha";"MegademoDeathstar";"MegademoDeathstar";"0";"whdload";"524288";"1634265";"MegademoDeathstar";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegademoDexion\MegademoDexion.Slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1989 Dexion.";"Megademo";"1989 Dexion";"0";"M\Megademo_v1.0_Dexion.lha";"MegademoDexion";"MegademoDexion";"0";"whdload";"524288";"737518";"MegademoDexion";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegademoDigitech&IBB\MegademoDigitech&IBB.Slave";"NoError";"Megademo ? 1989 Digitech&Italian Bad Boys.";"Megademo";"1989 Digitech/Italian Bad Boys";"0";"M\Megademo_v1.0_Digitech&ItalianBadBoys.lha";"MegademoDigitech&IBB";"MegademoDigitech&IBB";"0";"whdload";"524288";"918143";"MegademoDigitech&IBB";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegademoDragons\MegademoDragons.slave";"NoError, ClearMem";"Megademo ? 1990 Dragons";"Megademo I";"1990 Dragons";"4096";"M\Megademo_v1.1_Dragons.lha";"MegademoDragons";"MegademoDragons";"0";"whdload";"524288";"927536";"MegademoDragons";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegademoEOA\MegademoEOA.Slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1989 Electronic Artists.";"Megademo";"1989 Electronic Artists";"0";"M\Megademo_v1.0_ElectronicArtists.lha";"MegademoEOA";"MegademoEOA";"0";"whdload";"524288";"485397";"MegademoEOA";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegademoExcellence\MegademoExcellence.Slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1990 Excellence.";"Megademo";"1990 Excellence";"0";"M\Megademo_v1.0_Excellence.lha";"MegademoExcellence";"MegademoExcellence";"0";"whdload";"524288";"666450";"MegademoExcellence";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegademoFreedomForce\MegademoFreedomForce.slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1989 Freedom Force.";"Megademo";"1989 Freedom Force";"0";"M\Megademo_v1.01_FreedomForce.lha";"MegademoFreedomForce";"MegademoFreedomForce";"0";"whdload";"524288";"680988";"MegademoFreedomForce";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegademoGoldfire\MegademoGoldfire.Slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1990 Goldfire.";"Megademo";"1990 Goldfire";"0";"M\Megademo_v1.0_Goldfire.lha";"MegademoGoldfire";"MegademoGoldfire";"0";"whdload";"524288";"579209";"MegademoGoldfire";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegademoHumanoids\MegademoHumanoids.Slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1990 Humanoids.";"Megademo";"1990 Humanoids";"0";"M\Megademo_v1.0_Humanoids.lha";"MegademoHumanoids";"MegademoHumanoids";"0";"whdload";"524288";"618566";"MegademoHumanoids";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegademoIntuition\MegademoIntuition.Slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1990 Intuition.";"Megademo";"1990 Intuition";"0";"M\Megademo_v1.0_Intuition.lha";"MegademoIntuition";"MegademoIntuition";"0";"whdload";"524288";"2230942";"MegademoIntuition";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegademoJoy&MGF&TJC\MegademoJoy&MGF&TJC.slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1989 Joy, Magnificient Force, The Jungle Command.";"Megademo";"1989 Joy, Magnificient Force, The Jungle Command";"0";"M\Megademo_v1.01_Joy&MagnificentForce&JungleCommand.lha";"MegademoJoy&MGF&TJC";"MegademoJoy&MGF&TJC";"0";"whdload";"524288";"594621";"MegademoJoy&MGF&TJC";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegademoKatharsis\MegademoKatharsis.Slave";"NoError, EmulTrap, ClearMem";"Megademo 1990 Katharsis.";"Megademo";"1990 Katharsis";"0";"M\Megademo_v1.01_Katharsis.lha";"MegademoKatharsis";"MegademoKatharsis";"0";"whdload";"524288";"730126";"MegademoKatharsis";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegademoMadMonks\MegademoMadMonks.Slave";"NoError, ClearMem";"Megademo ? 1989 Mad Monks.";"Megademo";"1989 Mad Monks";"0";"M\Megademo_v1.0_MadMonks.lha";"MegademoMadMonks";"MegademoMadMonks";"0";"whdload";"524288";"842843";"MegademoMadMonks";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegademoManowar\MegademoManowar.Slave";"NoError, ClearMem";"Megademo ? 1989 Manowar.";"Megademo";"1989 Manowar";"0";"M\Megademo_v1.0_Manowar.lha";"MegademoManowar";"MegademoManowar";"0";"whdload";"524288";"911033";"MegademoManowar";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegademoMegaforce\MegademoMegaforce.Slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1988 Megaforce.";"Megademo";"1988 Megaforce";"0";"M\Megademo_v1.0_Megaforce.lha";"MegademoMegaforce";"MegademoMegaforce";"0";"whdload";"524288";"678700";"MegademoMegaforce";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegademoNorthStar\MegademoNorthStar.Slave";"NoError, ClearMem";"Megademo ? 1988 North Star.";"Megademo";"1988 North Star";"0";"M\Megademo_v1.0_NorthStar.lha";"MegademoNorthStar";"MegademoNorthStar";"0";"whdload";"524288";"576518";"MegademoNorthStar";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegademoPhenomena\MegademoPhenomena.slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1989 Phenomena.";"Megademo";"1989 Phenomena";"0";"M\Megademo_v1.01_Phenomena.lha";"MegademoPhenomena";"MegademoPhenomena";"0";"whdload";"524288";"878650";"MegademoPhenomena";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegademoPossessed\MegademoPossessed.Slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1990 Possessed.";"Megademo";"1990 Possessed";"0";"M\Megademo_v1.0_Possessed.lha";"MegademoPossessed";"MegademoPossessed";"0";"whdload";"524288";"837050";"MegademoPossessed";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegademoPowerslaves\MegademoPowerslaves.Slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1989 Powerslaves.";"Megademo";"1989 Powerslaves";"0";"M\Megademo_v1.0_Powerslaves.lha";"MegademoPowerslaves";"MegademoPowerslaves";"0";"whdload";"524288";"1117859";"MegademoPowerslaves";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegademoPrecise\MegademoPrecise.Slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1991 Precise.";"Megademo";"1991 Precise";"0";"M\Megademo_v1.0_Precise.lha";"MegademoPrecise";"MegademoPrecise";"0";"whdload";"524288";"897277";"MegademoPrecise";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegademoPredators\MegademoPredators.Slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1989 Predators.";"Megademo";"1989 Predators";"0";"M\Megademo_v1.0_Predators.lha";"MegademoPredators";"MegademoPredators";"0";"whdload";"524288";"852003";"MegademoPredators";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegademoPseudoPlast\MegademoPseudoPlast.Slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1989 PseudoPlast.";"Megademo";"1989 PseudoPlast";"0";"M\Megademo_v1.0_PseudoPlast.lha";"MegademoPseudoPlast";"MegademoPseudoPlast";"0";"whdload";"524288";"380523";"MegademoPseudoPlast";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegademoRedSectorInc\MegademoRedSectorInc.Slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1989 Red Sector Inc.";"Red Sector Megademo";"1989 Red Sector Inc.";"4096";"M\Megademo_v1.2_RedSectorInc.lha";"MegademoRedSectorInc";"MegademoRedSectorInc";"0";"whdload";"524288";"1854865";"MegademoRedSectorInc";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegademoRoyalAmigaForce\MegademoRoyalAmigaForce.slave";"NoError, EmulTrap, ClearMem";"Megademo 1989 Royal Amiga Force.";"Megademo";"1989 Royal Amiga Force";"0";"M\Megademo_v1.01_RoyalAmigaForce.lha";"MegademoRoyalAmigaForce";"MegademoRoyalAmigaForce";"0";"whdload";"524288";"1433529";"MegademoRoyalAmigaForce";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegademoScoopex\MegademoScoopex.Slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1989 Scoopex";"Megademo";"1989 Scoopex";"4096";"M\Megademo_v1.0_Scoopex.lha";"MegademoScoopex";"MegademoScoopex";"0";"whdload";"524288";"912684";"MegademoScoopex";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegademoSOS\MegademoSOS.slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1988 Software of Sweden.";"Megademo";"1988 Software of Sweden";"0";"M\Megademo_v1.01_SoftwareOfSweden.lha";"MegademoSOS";"MegademoSOS";"0";"whdload";"524288";"398471";"MegademoSOS";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegademoTheLink\MegademoTheLink.Slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1989 The Link.";"Megademo";"1989 The Link";"0";"M\Megademo_v1.0_TheLink.lha";"MegademoTheLink";"MegademoTheLink";"0";"whdload";"524288";"923287";"MegademoTheLink";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
"MegademoUnitedForces\MegademoUnitedForces.Slave";"NoError, EmulTrap, ClearMem";"Megademo ? 1989 United Forces.";"Megademo";"1989 United Forces";"0";"M\Megademo_v1.0_UnitedForces.lha";"MegademoUnitedForces";"MegademoUnitedForces";"0";"whdload";"524288";"1081530";"MegademoUnitedForces";"OCS/ECS";"";"";"";"";"";"A-Demos";"Demos"
