"RunFile";"WhdloadSlaveFlags";"WhdloadReadmeAppliesTo";"WhdloadSlaveName";"WhdloadSlaveCopy";"WhdloadSlaveExpMem";"ArchiveFile";"EntryName";"RunDir";"WhdloadSlaveExecInstall";"RunType";"WhdloadSlaveBaseMemSize";"EntrySize";"FilteredName";"FilteredHardware";"FilteredLanguage";"FilteredMemory";"FilteredDemo";"FilteredOther";"FilteredCompilation";"Query";"DetailMatch";"DetailScore";"DetailSource";"DetailYear";"DetailUrl";"DetailId";"DetailLicense";"DetailLanguages";"DetailDisks";"DetailPlayers";"DetailName";"DetailPublisher";"DetailPath";"DetailHardware";"DetailGenre";"Detail_Keywords"
"VenomWing\VenomWing.Slave";"NoError, EmulTrap, NoDivZero, NoKbd, EmulPriv, ClearMem";"Venom Wing ? 1990 Thalamus/SoftEyes.";"Venom Wing";"1990 Thalamus/SoftEyes";"0";"V\VenomWing_v1.1.lha";"VenomWing";"VenomWing";"0";"whdload";"528384";"1899765";"VenomWing";"OCS/ECS";"";"";"";"";"";"venom wing";"Exact";"100";"Lemon Amiga";"1990";"http://www.lemonamiga.com/games/details.php?id=2494";"2494";"Commercial";"English";"2";"1 or 2, Simultaneous";"Venom Wing";"Thalamus";"v\venom-wing";"OCS";"";"venom wing venomwing 2494 thalamus venomwing english"
"VenusTheFlytrap\VenusTheFlytrap.Slave";"NoError, EmulTrap, ClearMem";"Venus The Flytrap ? 1990 Gremlin.";"Venus The Flytrap";"1990 Gremlin";"0";"V\VenusTheFlytrap_v1.2.lha";"VenusTheFlytrap";"VenusTheFlytrap";"0";"whdload";"524288";"1152898";"VenusTheFlytrap";"OCS/ECS";"";"";"";"";"";"venus the flytrap";"Exact";"100";"Lemon Amiga";"1990";"http://www.lemonamiga.com/games/details.php?id=1106";"1106";"Commercial";"English";"2";"1 or 2";"Venus: The Flytrap";"Gremlin Graphics";"v\venus-the-flytrap";"OCS,ECS";"Platformer - Scrolling Screen";"venus the flytrap venustheflytrap 1106 gremlin graphics venustheflytrap english"
"VenusTheFlytrapNoIntro\VenusTheFlytrapNoIntro.Slave";"NoError, EmulTrap, ClearMem";"Venus The Flytrap ? 1990 Gremlin.";"Venus The Flytrap";"1990 Gremlin";"0";"V\VenusTheFlytrap_v1.2_NoIntro_1985.lha";"VenusTheFlytrapNoIntro";"VenusTheFlytrapNoIntro";"0";"whdload";"524288";"846541";"VenusTheFlytrap";"OCS/ECS";"";"";"";"NoIntro";"";"venus the flytrap";"Exact";"100";"Lemon Amiga";"1990";"http://www.lemonamiga.com/games/details.php?id=1106";"1106";"Commercial";"English";"2";"1 or 2";"Venus: The Flytrap";"Gremlin Graphics";"v\venus-the-flytrap";"OCS,ECS";"Platformer - Scrolling Screen";"venus the flytrap venustheflytrap 1106 gremlin graphics venustheflytrap english"
"VermeerDe\VermeerDe.Slave";"NoError, EmulPriv, Examine";"Vermeer ? 1988 Ariolasoft.";"Vermeer";"1988 Ariolasoft";"786432";"V\Vermeer_v1.0_De_0693.lha";"VermeerDe";"VermeerDe";"0";"whdload";"524288";"668537";"Vermeer";"OCS/ECS";"De";"";"";"";"";"vermeer";"Exact";"100";"Lemon Amiga";"1988";"http://www.lemonamiga.com/games/details.php?id=3114";"3114";"Commercial";"German";"1";"1 to 4";"Vermeer";"Ariolasoft";"v\vermeer";"OCS";"Strategy - Trading";"vermeer vermeer 3114 ariolasoft vermeer german"
"VerteidigerKrone2CD32De\VerteidigerKrone2CD32De.slave";"NoError, EmulPriv, Examine";"Defender Of The Crown 2 CDTV/CD????,";"Defender Of The Crown 2 CD³²/CDTV";"1993 Commodore Electronics";"786432";"V\VerteidigerDerKrone2_v1.2_CD32_De.lha";"VerteidigerKrone2CD32De";"VerteidigerKrone2CD32De";"0";"whdload";"1048576";"12026190";"VerteidigerKrone2";"CD32";"De";"";"";"";"";"defender of the crown ii";"Exact";"N/A";"Open Amiga Game Database";"1993";"https://oagd.net/amiga/defender-of-the-crown-ii";;;"English, German, Spanish, French, Italian";;"1";"Defender of the Crown II";"Commodore";"d\defender-of-the-crown-ii";;;"defender of the crown 2 defenderofthecrown2 commodore defenderofthecrownii english, german, spanish, french, italian"
"Veteran\Veteran.Slave";"NoError, EmulTrap, EmulPriv, ClearMem, Examine";"Veteran ? 1988 Paradox (Eidersoft).";"Veteran ";"1988 Paradox (Eidersoft).";"262144";"V\Veteran_v1.0_2970.lha";"Veteran";"Veteran";"0";"whdload";"524288";"364320";"Veteran";"OCS/ECS";"";"";"";"";"";"veteran";"Exact";"100";"Lemon Amiga";"1988";"http://www.lemonamiga.com/games/details.php?id=1107";"1107";"Commercial";"English";"1";"1 Only";"Veteran";"Software Horizons";"v\veteran";"OCS";"";"veteran veteran 1107 software horizons veteran english"
"ViajeAlCentroDeLaTierraEs\ViajeAlCentroDeLaTierraEs.old";"NoError, ClearMem";"Viaje Al Centro De La Tierra ? 1989 Topo Soft";"Viaje Al Centro De La Tierra";"1989 Topo Soft";"20480";"V\ViajeAlCentroDeLaTierra_v1.2_Es.lha";"ViajeAlCentroDeLaTierraEs";"ViajeAlCentroDeLaTierraEs";"0";"whdload";"524288";"761115";"ViajeAlCentroDeLaTierra";"OCS/ECS";"Es";"";"";"";"";"viaje al centro de la tierra";"Exact";"100";"Lemon Amiga";"1989";"http://www.lemonamiga.com/games/details.php?id=2617";"2617";"Commercial";"Spanish";"2";"1 Only";"Viaje al Centro de la Tierra";"Topo Soft";"v\viaje-al-centro-de-la-tierra";"OCS";"Arcade - Miscellaneous";"viaje al centro de la tierra viajealcentrodelatierra 2617 topo soft viajealcentrodelatierra spanish"
"ViajeAlCentroDeLaTierraEs\ViajeAlCentroDeLaTierraEs.slave";"NoError, EmulTrap, ClearMem";"Viaje Al Centro De La Tierra ? 1989 Topo Soft";"Viaje Al Centro De La Tierra";"1989 Topo Soft";"20480";"V\ViajeAlCentroDeLaTierra_v1.2_Es.lha";"ViajeAlCentroDeLaTierraEs";"ViajeAlCentroDeLaTierraEs";"0";"whdload";"524288";"761115";"ViajeAlCentroDeLaTierra";"OCS/ECS";"Es";"";"";"";"";"viaje al centro de la tierra";"Exact";"100";"Lemon Amiga";"1989";"http://www.lemonamiga.com/games/details.php?id=2617";"2617";"Commercial";"Spanish";"2";"1 Only";"Viaje al Centro de la Tierra";"Topo Soft";"v\viaje-al-centro-de-la-tierra";"OCS";"Arcade - Miscellaneous";"viaje al centro de la tierra viajealcentrodelatierra 2617 topo soft viajealcentrodelatierra spanish"
"VictoryRoad\VictoryRoad.slave";"NoError, EmulTrap";"Victory Road by SNK/Imagine (c) 1988 - 1 disk.";"Victory Road";"1988 SNK";"0";"V\VictoryRoad_v1.1.lha";"VictoryRoad";"VictoryRoad";"0";"whdload";"524288";"703353";"VictoryRoad";"OCS/ECS";"";"";"";"";"";"victory road";"Exact";"100";"Lemon Amiga";"1989";"http://www.lemonamiga.com/games/details.php?id=1354";"1354";"Commercial";"English";"1";"1 or 2, Simultaneous";"Victory Road";"Imagine";"v\victory-road";"OCS";"";"victory road victoryroad 1354 imagine victoryroad english"
"VideoKid\VideoKid.slave";"NoError, EmulTrap";"Video Kid ? 1992 Gremlin";"Video Kid";"1992 Gremlin";"524288";"V\VideoKid_v2.1_2555.lha";"VideoKid";"VideoKid";"0";"whdload";"524288";"1616062";"VideoKid";"OCS/ECS";"";"";"";"";"";"video kid";"Exact";"100";"Lemon Amiga";"1992";"http://www.lemonamiga.com/games/details.php?id=1108";"1108";"Commercial";"English";"2";"1 Only";"Videokid";"Gremlin Graphics";"v\videokid";"OCS,ECS";"";"videokid videokid 1108 gremlin graphics videokid english"
"Vigilante\Vigilante.Slave";"NoError, EmulTrap, NoDivZero, NoKbd, ClearMem";"Vigilante ? 1989 US Gold/Emerald Software Ltd.";"Vigilante";"1989 US Gold/Emerald Software Ltd";"0";"V\Vigilante_v1.1_1188.lha";"Vigilante";"Vigilante";"0";"whdload";"524288";"764075";"Vigilante";"OCS/ECS";"";"";"";"";"";"vigilante";"Exact";"100";"Lemon Amiga";"1989";"http://www.lemonamiga.com/games/details.php?id=1109";"1109";"Commercial";"English";"1";"1 Only";"Vigilante";"US Gold";"v\vigilante";"OCS";"";"vigilante vigilante 1109 us gold vigilante english"
"Vindex\Vindex.Slave";"NoError, ClearMem";"Vindex ? 1989 Turtle Byte.";"Vindex";"1989 Turtle Byte";"0";"V\Vindex_v1.0_2806.lha";"Vindex";"Vindex";"0";"whdload";"524288";"910103";"Vindex";"OCS/ECS";"";"";"";"";"";"vindex";"Exact";"100";"Lemon Amiga";"1989";"http://www.lemonamiga.com/games/details.php?id=2487";"2487";"Commercial";"English";"1";"1 or 2";"Vindex";"Turtle Byte Software";"v\vindex";"OCS";"";"vindex vindex 2487 turtle byte software vindex english"
"Vindicators\Vindicators.Slave";"NoError, EmulTrap, NoDivZero, ClearMem";"Vindicators ? 1988-89 Tengen/Domark Ltd.";"Vindicators";"1988-89 Tengen/Domark Ltd";"0";"V\Vindicators_v1.1_0158.lha";"Vindicators";"Vindicators";"0";"whdload";"524288";"915034";"Vindicators";"OCS/ECS";"";"";"";"";"";"vindicators";"Exact";"100";"Lemon Amiga";"1989";"http://www.lemonamiga.com/games/details.php?id=1110";"1110";"Commercial";"English";"1";"1 or 2, Simultaneous";"Vindicators";"Domark";"v\vindicators";"OCS";"";"vindicators vindicators 1110 domark vindicators english"
"Violator\Violator.Slave";"NoError, EmulTrap, ClearMem";"Violator (c) Codemasters 1991";"Violator";"1991 Codemasters";"0";"V\Violator_v2.0.lha";"Violator";"Violator";"0";"whdload";"524288";"755435";"Violator";"OCS/ECS";"";"";"";"";"";"violator";"Exact";"100";"Lemon Amiga";"1991";"http://www.lemonamiga.com/games/details.php?id=2500";"2500";"Commercial";"English";"1";"1 Only";"Violator";"Codemasters";"v\violator";"OCS,ECS";"";"violator violator 2500 codemasters violator english"
"Virocop\Virocop.slave";"NoError, EmulTrap, EmulTrapV, ClearMem";"ViroCop (AGA) ? 1995 Graftgold.";"Virocop";"1995 Renegade";"0";"V\Virocop_v1.0b_1836.lha";"Virocop";"Virocop";"0";"whdload";"1048576";"2343053";"Virocop";"OCS/ECS";"";"";"";"";"";"virocop";"Exact";"100";"Lemon Amiga";"1995";"http://www.lemonamiga.com/games/details.php?id=2995";"2995";"Commercial";"English";"3";"1 or 2, Simultaneous";"Virocop";"Renegade";"v\virocop-aga";"AGA";"";"virocop virocop 2995 renegade virocop english"
"VirocopAGA\VirocopAGA.slave";"NoError, Req68020, ReqAGA, NoKbd, EmulPriv, ClearMem, Examine";"ViroCop (AGA) ? 1995 Graftgold.";"Virocop AGA";"1992 Graftgold";"524288";"V\Virocop_v1.5_AGA_1920.lha";"VirocopAGA";"VirocopAGA";"0";"whdload";"2093056";"2710453";"Virocop";"AGA";"";"";"";"";"";"virocop";"Exact";"100";"Lemon Amiga";"1995";"http://www.lemonamiga.com/games/details.php?id=2995";"2995";"Commercial";"English";"3";"1 or 2, Simultaneous";"Virocop";"Renegade";"v\virocop-aga";"AGA";"";"virocop virocop 2995 renegade virocop english"
"VirtualKarting2AGA\VirtualKarting2AGA.slave";"NoError, NoDivZero, Req68020, ReqAGA, ClearMem";"Virtual Karting 2 ? 1998 Islona";"Virtual Karting 2";"1998 Islona";"1105920";"V\VirtualKarting2_v1.1_AGA.lha";"VirtualKarting2AGA";"VirtualKarting2AGA";"0";"whdload";"847872";"2458530";"VirtualKarting2";"AGA";"";"";"";"";"";"virtual karting 2";"Exact";"100";"Lemon Amiga";"1998";"http://www.lemonamiga.com/games/details.php?id=1363";"1363";"Commercial";"English";"3";"1 Only";"Virtual Karting II";"Islona Entertainment";"v\virtual-karting-ii-aga";"AGA";"Racing - Miscellaneous";"virtual karting 2 virtualkarting2 1363 islona entertainment virtualkartingii english"
"VirtualKarting2AGACD\VirtualKarting2AGACD.slave";"NoError, NoDivZero, Req68020, ReqAGA, ClearMem";"Virtual Karting 2 ? 1998 Islona";"Virtual Karting 2";"1998 Islona";"1105920";"V\VirtualKarting2_v1.1_AGA_CD.lha";"VirtualKarting2AGACD";"VirtualKarting2AGACD";"0";"whdload";"847872";"2457404";"VirtualKarting2";"CD,AGA";"";"";"";"";"";"virtual karting 2";"Exact";"100";"Lemon Amiga";"1998";"http://www.lemonamiga.com/games/details.php?id=1363";"1363";"Commercial";"English";"3";"1 Only";"Virtual Karting II";"Islona Entertainment";"v\virtual-karting-ii-aga";"AGA";"Racing - Miscellaneous";"virtual karting 2 virtualkarting2 1363 islona entertainment virtualkartingii english"
