ArchiveFile;SlaveFile;SlaveOutputFile;Name;Copy;Size;Version;Flags;BaseMemSize;KeyDebug;KeyExit;ExpMem
ValhallaBTW.lha;ValhallaBTWHD\ValhallaBTW.slave;ValhallaBTW.lha_ValhallaBTW.slave.txt;Valhalla - Before The War;1994 Vulcan;5024;16;NoError, Req68020, EmulPriv, ClearMem, Examine;524288;0;5d;1114112
ValhallaLOI.lha;ValhallaLOIHD\ValhallaLOI.slave;ValhallaLOI.lha_ValhallaLOI.slave.txt;Valhalla & the Lord of Infinity;1994 Vulcan;4688;16;NoError, Req68020, EmulPriv, ClearMem, Examine;1044480;0;5d;1048576
VampiresEmpire.lha;VampiresEmpire-install\VampiresEmpire.slave;VampiresEmpire.lha_VampiresEmpire.slave.txt;;;344;4;Disk, NoError;524288;58;59;
Vaxine.lha;VaxineHD\Vaxine.slave;Vaxine.lha_Vaxine.slave.txt;Vaxine;1990 Assembly Line/US Gold;1132;10;NoError, EmulTrap;524288;0;5d;0
Vectorball.lha;VectorballHD\Vectorball.slave;Vectorball.lha_Vectorball.slave.txt;Vectorball;1988 Mastertronic;776;10;NoError;524288;0;59;4096
VectorChampionshipRun.lha;VectorChampionshipRunHD\VectorChampionshipRun.slave;VectorChampionshipRun.lha_VectorChampionshipRun.slave.txt;Vector Championship Run;1990 Impulze/Zeppelin;1032;15;NoError, EmulTrap, NoDivZero, EmulDivZero;524288;0;59;8192
VegasGambler.lha;VegasGamblerHD\vegas.slave;VegasGambler.lha_vegas.slave.txt;Vegas Gambler;1989 California Dreams;3708;15;NoError, EmulPriv, Examine;524288;0;5d;786432
VenomWing.lha;VenomWingHd\VenomWing.slave;VenomWing.lha_VenomWing.slave.txt;Venom Wing;1990 Thalamus/SoftEyes;4848;10;NoError, EmulTrap, NoDivZero, NoKbd, EmulPriv, ClearMem;528384;0;5d;0
VenusTheFlytrap.lha;VenusTheFlytrap_Install\VenusTheFlytrap.slave;VenusTheFlytrap.lha_VenusTheFlytrap.slave.txt;Venus The Flytrap;1990 Gremlin;4992;17;NoError, EmulTrap, ClearMem;524288;0;59;0
Vermeer.lha;Vermeer_Install\Vermeer.slave;Vermeer.lha_Vermeer.slave.txt;Vermeer;1988 Ariolasoft;4704;17;NoError, EmulPriv, Examine;524288;0;59;786432
ViajeAlCentroDeLaTierra.lha;ViajeAlCentroDeLaTierraHD\ViajeAlCentroTierra.slave;ViajeAlCentroDeLaTierra.lha_ViajeAlCentroTierra.slave.txt;Viaje Al Centro De La Tierra;1989 Topo Soft;5748;17;NoError, EmulTrap, ClearMem;524288;0;5d;20480
VictoryRoad.lha;VictoryRoadHD\VictoryRoad.slave;VictoryRoad.lha_VictoryRoad.slave.txt;Victory Road;1988 SNK;420;15;NoError, EmulTrap;524288;0;59;0
VideoKid.lha;VideoKid\VideoKid.slave;VideoKid.lha_VideoKid.slave.txt;;;600;7;Disk, NoError, EmulTrap;1048576;58;59;
Vigilante.lha;VigilanteHd\Vigilante.slave;Vigilante.lha_Vigilante.slave.txt;Vigilante;1989 US Gold/Emerald Software Ltd;1224;10;NoError, EmulTrap, NoDivZero, NoKbd, ClearMem;524288;0;5d;0
VikingChild.lha;VikingChildHD\RipVik1.slave;VikingChild.lha_RipVik1.slave.txt;;;284;7;NoError, EmulTrap;524288;0;0;
VikingChild.lha;VikingChildHD\RipVik2.slave;VikingChild.lha_RipVik2.slave.txt;;;416;7;NoError, EmulTrap;524288;0;0;
VikingChild.lha;VikingChildHD\RipVik3.slave;VikingChild.lha_RipVik3.slave.txt;;;392;7;NoError, EmulTrap;524288;0;0;
VikingChild.lha;VikingChildHD\VikingChild.slave;VikingChild.lha_VikingChild.slave.txt;Prophecy: The Viking Child;1990 Imagitec Design;1016;10;NoError, EmulTrap;524288;0;59;0
Vindicators.lha;VindicatorsHd\vindicators.slave;Vindicators.lha_vindicators.slave.txt;Vindicators;1988-89 Tengen/Domark Ltd;840;10;NoError, EmulTrap, NoDivZero, ClearMem;524288;0;5d;0
Violator.lha;ViolatorHD\Violator.slave;Violator.lha_Violator.slave.txt;Violator;1991 Codemasters;2352;10;NoError, EmulTrap, ClearMem;524288;0;59;0
Virocop.lha;Virocop Install\Virocop.slave;Virocop.lha_Virocop.slave.txt;Virocop;1995 Renegade;1628;17;NoError, EmulTrap, EmulTrapV, ClearMem;1048576;58;59;0
Virocop.lha;Virocop Install\ViroCop2Meg.slave;Virocop.lha_ViroCop2Meg.slave.txt;ViroCop (2 Meg);1995 Renegade;1680;17;NoError, EmulTrap, EmulTrapV, ClearMem;2097152;58;59;0
Virocop.lha;Virocop Install\VirocopAGA.slave;Virocop.lha_VirocopAGA.slave.txt;Virocop AGA;1992 Graftgold;5688;16;NoError, Req68020, NoKbd, EmulPriv, ClearMem, Examine;2093056;0;5d;524288
VirtualKarting.lha;VirtualKartingHD\VirtualKarting.slave;VirtualKarting.lha_VirtualKarting.slave.txt;Virtual Karting;1995 OTM;2468;15;NoError, Req68020, ReqAGA, ClearMem;901120;0;5d;974848
VirtualKarting2.lha;VirtualKarting2HD\VirtualKarting2.slave;VirtualKarting2.lha_VirtualKarting2.slave.txt;Virtual Karting 2;1998 Islona;1152;15;NoError, NoDivZero, Req68020, ReqAGA, ClearMem;847872;0;5d;1105920
VirtualKarting2Demo.lha;VirtualKarting2DemoHD\VirtualKarting2Demo.slave;VirtualKarting2Demo.lha_VirtualKarting2Demo.slave.txt;Virtual Karting 2 demo;1998 Fabio Bizzetti;1312;15;NoError, NoDivZero, Req68020, ReqAGA, ClearMem;851968;0;5d;1081344
VirtualKartingDemo.lha;VirtualKartingDemoHD\VirtualKartingDemo.slave;VirtualKartingDemo.lha_VirtualKartingDemo.slave.txt;Virtual Karting demo;1995 OTM;2196;15;NoError, Req68020, ReqAGA, ClearMem;901120;0;5d;966656
Virus.lha;Virus-install\Virus.slave;Virus.lha_Virus.slave.txt;;;420;4;Disk, NoError;557056;58;59;
VitalLight.lha;VitalLightHD\VitalLight.slave;VitalLight.lha_VitalLight.slave.txt;Vital Light;1994 Millennium;504;15;NoError, EmulTrap;1048576;0;59;4096
Vixen.lha;VixenHD\Vixen.slave;Vixen.lha_Vixen.slave.txt;Vixen / She-Fox;1988 Martech Games;1244;14;NoError, ClearMem;524288;0;5d;4096
Viz.lha;VizHD\Viz.slave;Viz.lha_Viz.slave.txt;Viz;1991 Virgin;1336;10;NoError, EmulTrap;524288;0;5d;0
Volfied.lha;Volfied Install\Volfied.Slave;Volfied.lha_Volfied.Slave.txt;Volfied;1991 Empire;4108;17;NoError, EmulPriv, Examine;524288;0;59;262144
VoodooNightmare.lha;VoodooNightmareHd\VoodooNightMare.Slave;VoodooNightmare.lha_VoodooNightMare.Slave.txt;Voodoo Nightmare;1991 Palace Software;1052;13;NoError, EmulTrap;524288;0;59;0
Voyager.lha;voyager-install\Voyager.slave;Voyager.lha_Voyager.slave.txt;;;872;4;Disk, NoError;524288;58;59;
Vroom.lha;VroomHd\Vroom.slave;Vroom.lha_Vroom.slave.txt;Vroom;1991 Lankhor ;1224;13;NoError, EmulTrap;524288;5f;5d;0
Vroom.lha;VroomHd\VroomData.slave;Vroom.lha_VroomData.slave.txt;Vroom (Data Disk);1992 Lankhor ;1256;13;NoError, EmulTrap;524288;5f;5d;0
VroomMultiplayer.lha;VroomMultiplayerHd\VroomMultiplayer.slave;VroomMultiplayer.lha_VroomMultiplayer.slave.txt;Vroom Multiplayer;1993 Lankhor;1920;13;NoError, EmulTrap, NoKbd;524288;0;59;0
Vyper.lha;VyperHD\Vyper.slave;Vyper.lha_Vyper.slave.txt;Vyper;1988 TopDown Development;5880;16;NoError, EmulPriv, ClearMem, Examine;524288;0;5d;327680
Vyrus.lha;VyrusHD\Vyrus.slave;Vyrus.lha_Vyrus.slave.txt;Vyrus;1991 Amiga Fun;552;10;NoError, EmulTrap;524288;0;59;0
WackyDarts.lha;WackyDartsHD\WackyDarts.slave;WackyDarts.lha_WackyDarts.slave.txt;Wacky Darts;199x Codemasters;3804;15;NoError, EmulTrap, EmulPriv, Examine;524288;0;59;262144
WackyRaces.lha;WackyRacesHD\WackyRaces.slave;WackyRaces.lha_WackyRaces.slave.txt;Wacky Races;1991 PAL Developments/Hi-Tec;936;10;NoError, EmulTrap;524288;0;59;0
WacusTheDetective.lha;WacusTheDetectiveHd\WacusTheDetective.slave;WacusTheDetective.lha_WacusTheDetective.slave.txt;Wacus The Detective;1997 LK Avalon / Lazy Artists;8240;13;NoError, EmulTrap, NoKbd, ClearMem;1048576;5f;5d;524288
Walker.lha;WalkerHD\Walker.slave;Walker.lha_Walker.slave.txt;Walker;1993 DMA Design/Psygnosis;2132;13;NoError, EmulTrap, ClearMem;794624;0;59;528384
Walker.lha;WalkerHD\WalkerDecrunch.slave;Walker.lha_WalkerDecrunch.slave.txt;Walker File Decruncher;1993 DMA Design/Psygnosis;1448;10;NoError, EmulTrap;524288;0;59;4096
Walker.lha;WalkerHD\WalkerNoSpeech.slave;Walker.lha_WalkerNoSpeech.slave.txt;Walker (No Speech);1993 DMA Design/Psygnosis;2144;13;NoError, EmulTrap, ClearMem;524288;0;59;528384
Wanderer3D.lha;Wanderer3DHD\Wanderer3D.slave;Wanderer3D.lha_Wanderer3D.slave.txt;Wanderer 3D;1989 Elite;1032;14;NoError, EmulTrap, EmulDivZero;524288;0;59;0
Wanted.lha;WantedHD\Wanted.slave;Wanted.lha_Wanted.slave.txt;Wanted;1988 Infogrames;1148;10;NoError, EmulTrap;524288;0;59;0
Warhead.lha;Warhead Install\Warhead.Slave;Warhead.lha_Warhead.Slave.txt;Warhead;1989 Glyn Williams;672;10;Disk, NoError, EmulTrap;524288;0;59;0
WarInMiddleEarth.lha;WarInMiddleEarthHd\warinmiddleearth.Slave;WarInMiddleEarth.lha_warinmiddleearth.Slave.txt;War In Middle Earth;1988 Melbourne House/Synergistic;1604;14;NoError, EmulPriv;524288;0;59;262144
WarInTheGulf.lha;WarInTheGulfHD\WarInTheGulf.slave;WarInTheGulf.lha_WarInTheGulf.slave.txt;War In The Gulf;1993 Empire;4896;16;NoError, EmulPriv, Examine;524288;0;5d;786432
WarlocksQuest.lha;WarlocksQuest\WarlocksQuest.slave;WarlocksQuest.lha_WarlocksQuest.slave.txt;Warlock;1988 ERE Informatique;4876;16;EmulPriv, ClearMem, Examine;1048576;0;59;262144
WarlockTheAvenger.lha;WarlockTheAvengerWHD\WarlockTheAvenger.slave;WarlockTheAvenger.lha_WarlockTheAvenger.slave.txt;Warlock The Avenger;1990 Millenium;1236;16;NoError, ClearMem;524288;58;59;0
Warlords.lha;WarlordsHD\Warlords.slave;Warlords.lha_Warlords.slave.txt;Warlords;1990 S.S.G;4364;16;NoError, EmulPriv, Examine;524288;0;5d;786432
WarMachine.lha;WarMachine\WarMachine.slave;WarMachine.lha_WarMachine.slave.txt;War Machine;1989 Players Premier;5632;16;NoKbd, EmulPriv, ClearMem, Examine;1048576;0;59;262144
WarmUp.lha;WarpUpHd\WarmUp.Slave;WarmUp.lha_WarmUp.Slave.txt;Warm Up;1991 GENIAS;3480;15;NoError, EmulPriv, Examine;1048576;0;59;262144
WARP.lha;WARP Install\WARP.slave;WARP.lha_WARP.slave.txt;WARP;1989 Thalion;1160;10;Disk, NoError, EmulTrap;524288;0;59;4096
Warzone.lha;WarzoneHD\Warzone.slave;Warzone.lha_Warzone.slave.txt;Warzone;1991 Core Design;1020;10;NoError, EmulTrap;524288;0;59;0
Warzone_Paradox.lha;Warzone_ParadoxHD\Warzone_Paradox.slave;Warzone_Paradox.lha_Warzone_Paradox.slave.txt;Warzone;1986 Paradox Software;1232;10;NoError, EmulTrap;524288;0;59;0
WatchTower.lha;WatchTowerHD\WatchTower.slave;WatchTower.lha_WatchTower.slave.txt;WatchTower;1996 OTM/Cyberarts;4540;16;NoError, Req68020, EmulPriv, Examine;2093056;0;5d;1048576
Waterloo.lha;WaterlooHd\Waterloo.Slave;Waterloo.lha_Waterloo.Slave.txt;Waterloo;1988-91 PSS/Mirrorsoft/MirrorImage;2204;16;NoError, NoKbd, EmulPriv, Examine;524288;0;59;262144
Waxworks.lha;Waxworks Install\WaxWorks.Slave;Waxworks.lha_WaxWorks.Slave.txt;WaxWorks;1992 Accolade;4516;16;NoError, EmulPriv, Examine;524288;0;59;851968
WayneGretzkyHockey.lha;WayneGretzkyHockeyHd\WayneGretzkyhockey.slave;WayneGretzkyHockey.lha_WayneGretzkyhockey.slave.txt;Wayne Gretzky Hockey;1988 Bethesda SoftWorks.;4300;16;NoError, EmulTrap, EmulPriv, Examine;524288;0;59;786432
WayneGretzkyHockey2.lha;WayneGretzkyHockey2Hd\WayneGretzkyHockey2.Slave;WayneGretzkyHockey2.lha_WayneGretzkyHockey2.Slave.txt;Wayne Gretzky Hockey 2;1990 Bechesda SoftWorks.;4496;16;NoError, EmulPriv, Examine;524288;0;59;786432
WayOfTheLittleDragon.lha;WayOfTheLittleDragonHD\WayOfTheLittleDragon.slave;WayOfTheLittleDragon.lha_WayOfTheLittleDragon.slave.txt;The Way of the Little Dragon;1987 Parsec Software;2144;14;NoError, ClearMem;364544;0;59;12288
WCLeaderboardGolf.lha;WCLBGolfHD\WCLBGolf.slave;WCLeaderboardGolf.lha_WCLBGolf.slave.txt;World Class Leaderboard Golf;1988 Access;5160;16;NoError, EmulPriv, Examine;524288;0;5d;786432
WebOfTerror.lha;Web of Terror\WebOfTerror.slave;WebOfTerror.lha_WebOfTerror.slave.txt;Web Of Terror;1990 Impressions;4788;15;NoError, EmulPriv, ClearMem, Examine;524288;0;59;262144
Ween.lha;Ween_hd\ween.slave;Ween.lha_ween.slave.txt;Ween;1992 Coktel Vision;11296;13;NoError, EmulPriv;1048576;0;59;262144
WeirdDreams.lha;WeirdDreamsHD\WeirdDreams.slave;WeirdDreams.lha_WeirdDreams.slave.txt;Weird Dreams;1989 Rainbird;6068;13;NoError, ClearMem;524288;0;59;720896
Welltris.lha;WelltrisHD\Welltris.slave;Welltris.lha_Welltris.slave.txt;Welltris;1990 Spectrum Holobyte;3432;15;NoError, EmulPriv, Examine;524288;0;59;786432
WembleyInternationalSoccer.lha;WembleyIntSoccer_Install\WembleyIntSoccer.slave;WembleyInternationalSoccer.lha_WembleyIntSoccer.slave.txt;Wembley International Soccer;1996 Audiogenic;4676;16;NoError, EmulTrap, EmulPriv, ClearMem, Examine;524288;0;46;786432
WembleyInternationalSoccer.lha;WembleyIntSoccer_Install\WembleyIntSoccerAGA.slave;WembleyInternationalSoccer.lha_WembleyIntSoccerAGA.slave.txt;Wembley International Soccer AGA;1994 Audiogenic;1712;10;NoError, EmulTrap, ReqAGA;2097152;0;46;0
WembleyRugbyLeague.lha;WembleyRugbyLeagueHD\WembleyRugbyLeague.slave;WembleyRugbyLeague.lha_WembleyRugbyLeague.slave.txt;Wembley Rugby League;1994 Audiogenic;1100;13;NoError, ClearMem;524288;0;5d;262144
WesternGames.lha;WesternGames\WesternGames.slave;WesternGames.lha_WesternGames.slave.txt;Western Games;1987 Magic Bytes / 1991 reLINE;1548;16;NoError, ClearMem;524288;58;59;0
WestPhaser.lha;WestPhaserHd\WestPhaser.Slave;WestPhaser.lha_WestPhaser.Slave.txt;West Phaser;1989 Loriciel.;2656;16;NoError, EmulPriv, Examine;524288;0;59;262144
whdload_installs_index.csv;ERROR - FAILED TO EXTRACT
WheelsOnFire.lha;WheelsOnFireHD\WheelsOnFire.slave;WheelsOnFire.lha_WheelsOnFire.slave.txt;Wheels On Fire;1997 Prolixity;7448;17;NoError, Req68020, ReqAGA, EmulPriv, Examine;1703936;0;59;2883584
WhereTimeStoodStill.lha;WhereTimeStoodStillHD\WhereTimeStoodStill.slave;WhereTimeStoodStill.lha_WhereTimeStoodStill.slave.txt;Where Time Stood Still;1988 Denton Designs/Ocean;2188;17;NoError, EmulTrap;524288;0;59;524288
Whirligig.lha;WhirligigHD\Whirligig.slave;Whirligig.lha_Whirligig.slave.txt;Whirligig;1988 Firebird;1852;10;NoError, EmulTrap, NoKbd;524288;0;59;4096
WhiteDeath.lha;WhiteDeathHD\WhiteDeath.slave;WhiteDeath.lha_WhiteDeath.slave.txt;White Death: Battle for Velikiye Luki, November 1942;1990 CDS;4300;16;NoError, EmulPriv, ClearMem, Examine;524288;0;5d;655360
Whizz.lha;WhizzHD\Whizz_AGA;Whizz.lha_Whizz_AGA.txt;Whizz AGA;1993 Flair;704;10;NoError, ReqAGA;2097152;0;0;0
Whizz.lha;WhizzHD\Whizz_OCS;Whizz.lha_Whizz_OCS.txt;Whizz OCS;1995 Flair;732;10;NoError, EmulTrap, ClearMem;1048576;0;0;0
WhoFramedRogerRabbit.lha;WhoFramedRogerRabbitHD\WhoFramedRogerRabbit.slave;WhoFramedRogerRabbit.lha_WhoFramedRogerRabbit.slave.txt;Who Framed Roger Rabbit;1988 Silent/Buena Vista;1444;16;NoError, EmulPriv, Examine;524288;0;5d;524288
Wicked.lha;Wicked Install\Wicked.slave;Wicked.lha_Wicked.slave.txt;Wicked;1989 Electric Dreams (Activision);1080;17;NoError, EmulTrap, NoKbd, ClearMem;524288;58;59;4096
WildCupSoccer.lha;WildCupSoccerHD\WildCupSoccer.slave;WildCupSoccer.lha_WildCupSoccer.slave.txt;Wild Cup Soccer;1994 Teque/Millennium;1708;13;NoError, EmulTrap, ClearMem;1048576;0;59;0
WildStreets.lha;WildStreets\wildstreets.slave;WildStreets.lha_wildstreets.slave.txt;;;1092;4;Disk, NoError, EmulTrap;524288;0;5d;
WildWestWorld.lha;WildWestWorld Install\WildWestWorld.Slave;WildWestWorld.lha_WildWestWorld.Slave.txt;Wild West World;1990 Software 2000;3860;15;NoError, EmulPriv, Examine;1048576;0;59;262144
WildWheels.lha;WildWheelsHd\WildWheels.Slave;WildWheels.lha_WildWheels.Slave.txt;Wild Wheels;1999 Red Rat Software/Ocean.;5180;16;NoError, EmulTrap, NoKbd, EmulPriv, Examine;524288;0;59;262144
WillyBeamish.lha;WillyBeamishHD\WillyBeamish.slave;WillyBeamish.lha_WillyBeamish.slave.txt;The Adventures of Willy Beamish;1992 Dynamix;4604;17;NoError, EmulPriv, Examine;524288;0;59;1835008
WindowWizard.lha;WindowWizardHD\WindowWizard.slave;WindowWizard.lha_WindowWizard.slave.txt;Window Wizard;1990 ReLine ;2272;13;NoError, EmulTrap, ClearMem;524288;5f;5d;0
WindSurfWilly.lha;WindSurfWillyHd\WindSurfWilly-nofast.Slave;WindSurfWilly.lha_WindSurfWilly-nofast.Slave.txt;Wind Surf Willy;1991 Silmarils (without fast memory);5464;16;NoError, EmulPriv, Examine;589824;0;59;262144
WindSurfWilly.lha;WindSurfWillyHd\WindSurfWilly.slave;WindSurfWilly.lha_WindSurfWilly.slave.txt;Wind Surf Willy;1991 Silmarils;5472;16;NoError, EmulPriv, Examine;524288;0;59;524288
Windwalker.lha;Windwalker_Install\Windwalker.slave;Windwalker.lha_Windwalker.slave.txt;Windwalker;1989 Origin;4380;17;NoError, EmulPriv, Examine;524288;0;59;262144
WingCommander.lha;WingCommanderHD\WingCommanderCD32.slave;WingCommander.lha_WingCommanderCD32.slave.txt;Wing Commander CD32;1994 Origin;7728;17;NoError, Req68020, ReqAGA, EmulPriv, ClearMem, Examine;655360;0;5d;1441792
WingCommander.lha;WingCommanderHD\WingCommanderECS.slave;WingCommander.lha_WingCommanderECS.slave.txt;Wing Commander (ECS);1992 Origin;5324;17;NoError, EmulPriv, ClearMem, Examine;524288;0;5d;983040
Wings.lha;WingsHD\Wings.slave;Wings.lha_Wings.slave.txt;Wings;1990 Cinemaware;1208;11;NoError, EmulTrap, NoDivZero, ClearMem;524288;0;5d;524288
WingsOfDeath.lha;WingsOfDeath_Install\WingsOfDeath.slave;WingsOfDeath.lha_WingsOfDeath.slave.txt;Wings of Death;1990 Eclipse;2088;17;NoError, EmulTrap, ClearMem;524288;0;59;0
WingsOfFury.lha;WinGsOfFuryHd\wingsoffury.Slave;WingsOfFury.lha_wingsoffury.Slave.txt;Wings Of Fury;1990 BroderBund;1332;14;NoError, EmulPriv;524288;0;59;262144
WinnieThePooh.lha;WinnieThePooh_Install\WinnieThePooh.slave;WinnieThePooh.lha_WinnieThePooh.slave.txt;Winnie The Pooh in the Hundred Acre Wood;1986 Sierra;4584;17;NoError, EmulPriv, Examine;524288;0;59;262144
WinningPost.lha;WinningPostHD\WinningPost.slave;WinningPost.lha_WinningPost.slave.txt;Winning Post;1993 Mental Image;776;13;NoError, EmulTrap, ClearMem;1048576;0;59;0
WinterCamp.lha;WinterCampHD\WinterCamp.slave;WinterCamp.lha_WinterCamp.slave.txt;Winter Camp;1991 Thalamus;4332;13;NoError, EmulTrap, ClearMem;524288;0;59;0
WinterGames.lha;WinterGamesHD\WinterGames.slave;WinterGames.lha_WinterGames.slave.txt;Winter Games;1987 Epyx;4824;16;NoError, EmulPriv, Examine;524288;0;59;262144
WinterOlympiad.lha;WinterOlympiadHd\WinterOlympiad.Slave;WinterOlympiad.lha_WinterOlympiad.Slave.txt;Winter Olympiad 88/Winter Challenge;1988 Tyne soft/Thunder Mountain.;8080;16;NoError, EmulPriv, Examine;524288;0;59;262144
WinterOlympics.lha;WinterOlympics\WinterOlympics.slave;WinterOlympics.lha_WinterOlympics.slave.txt;Winter Olympics;1993 US Gold;660;10;NoError, EmulTrap;1048576;0;59;0
WinterSuperSports92.lha;WinterSuperSports92HD\WinterSuperSports92.slave;WinterSuperSports92.lha_WinterSuperSports92.slave.txt;Winter Supersports 92;1992 Flair Software;640;10;NoError, EmulTrap;524288;0;5d;0
Winzer.lha;Winzer_Install\Winzer.slave;Winzer.lha_Winzer.slave.txt;Winzer;1991 Starbyte;4864;17;NoError, EmulPriv, Examine;524288;0;59;786432
Wisielec.lha;Wisielec_Install\Wisielec.slave;Wisielec.lha_Wisielec.slave.txt;Wisielec;1994 Marksoft;4800;17;NoError, EmulPriv, Examine;524288;0;59;786432
Wizball.lha;Wizball Install\Wizball.Slave;Wizball.lha_Wizball.Slave.txt;Wizball;1988 Peter Johnson/Sensible Software/Ocean;980;13;NoError;524288;0;59;4096
Wizkid.lha;wk.slave;Wizkid.lha_wk.slave.txt;--<> W i Z K i D <>--;1992 Sensible Software / Ocean;1304;10;Disk, NoError, EmulTrap;1114112;0;46;0
Wizkid.lha;WKI.SLAVE;Wizkid.lha_WKI.SLAVE.txt;Wizkid Installer;1992 Sensible Software / Ocean;3256;10;Disk, NoError, EmulTrap;1048576;0;46;0
Wizkid.lha;WKI2.SLAVE;Wizkid.lha_WKI2.SLAVE.txt;Wizkid Installer;1992 Sensible Software / Ocean;3204;10;Disk, NoError, EmulTrap;1048576;0;46;0
WizNLiz.lha;WizNLizHD\WizNLiz.slave;WizNLiz.lha_WizNLiz.slave.txt;Wiz;1993 Psygnosis / Lunatic Software;1520;15;EmulTrap;1048576;0;59;4096
Wolfchild.lha;WolfchildHD\Wolfchild.Slave;Wolfchild.lha_Wolfchild.Slave.txt;-) WOLFCHILD (-;1991 Core Design Ltd.;1152;10;Disk, NoError, EmulTrap;524288;0;46;0
Wolfpack.lha;WolfpackHD\Wolfpack.slave;Wolfpack.lha_Wolfpack.slave.txt;-) W O L F P A C K (-;1990 Novalogic/Mirrorsoft;1576;15;NoError, EmulPriv;524288;0;59;786432
WonderboyInMonsterland.lha;WonderboyInMonsterlandHD\WonderboyInMonsterland.slave;WonderboyInMonsterland.lha_WonderboyInMonsterland.slave.txt;Wonderboy in Monsterland;1989 Activision/Sega;608;10;NoError, NoKbd;524288;0;59;0
WonderDog.lha;WonderdogHD\Wonderdog.slave;WonderDog.lha_Wonderdog.slave.txt;Wonderdog;1993 Core Design;1152;13;NoError, EmulTrap, NoKbd, ClearMem;1048576;0;0;0
Wonderland.lha;Wonderland_Install\Wonderland.slave;Wonderland.lha_Wonderland.slave.txt;Wonderland;1991 Magnetic Scrolls;4948;17;NoError, EmulPriv, Examine;524288;0;59;786432
WoodysWorld.lha;WoodysWorldHD\WoodysWorld.slave;WoodysWorld.lha_WoodysWorld.slave.txt;Woody;1993 Vision;2196;13;NoError, EmulTrap, ClearMem;524288;0;59;524288
WorldChampBoxingManager.lha;WorldChampBoxingManagerHD\WorldChampBoxingManager.slave;WorldChampBoxingManager.lha_WorldChampBoxingManager.slave.txt;World Championship Boxing Manager;1990 Goliath Games;5036;10;NoError;524288;0;59;0
WorldChampSoccer.lha;WorldChampSoccerHD\WorldChampSoccer.slave;WorldChampSoccer.lha_WorldChampSoccer.slave.txt;World Championship Soccer;1990 Elite;736;10;NoError, EmulTrap;524288;0;59;4294443008
WorldCircuit.lha;WorldCircuitHD\WorldCircuit.slave;WorldCircuit.lha_WorldCircuit.slave.txt;World Circuit;1991 Geoff Crammond/Microprose;5444;15;NoError, EmulPriv, ClearMem, Examine;524288;0;59;786432
WorldClassRugby.lha;WorldClassRugbyHD\WorldClassRugby.slave;WorldClassRugby.lha_WorldClassRugby.slave.txt;World Class Rugby;1991 Audiogenic;956;10;NoError;524288;0;5d;0
WorldClassRugby5Nations.lha;WorldClassRugby5NationsHD\WorldClassRugby5Nations.slave;WorldClassRugby5Nations.lha_WorldClassRugby5Nations.slave.txt;World Class Rugby 5 Nations Edition;1992 Audiogenic;1004;13;NoError, ClearMem;524288;0;5d;0
WorldClassRugby95.lha;WorldClassRugby95HD\WorldClassRugby95.slave;WorldClassRugby95.lha_WorldClassRugby95.slave.txt;World Class Rugby ;1995 Audiogenic;928;10;NoError;524288;0;5d;0
WorldClassSoccer.lha;WorldClassSoccerHD\WorldClassSoccer.slave;WorldClassSoccer.lha_WorldClassSoccer.slave.txt;World Class Soccer;1991 US Gold;632;10;NoError;524288;0;59;0
WorldCricket.lha;WorldCricketHD\WorldCricket.slave;WorldCricket.lha_WorldCricket.slave.txt;World Cricket;1991 Zeppelin;736;10;NoError, EmulTrap;524288;0;5d;4294443008
WorldCup90.lha;WorldCup90_Install\WorldCup90.slave;WorldCup90.lha_WorldCup90.slave.txt;World Cup 90;1990 Genias.;2060;16;NoError, EmulPriv, Examine;524288;0;59;262144
WorldDarts.lha;WorldDartsHD\WorldDarts.slave;WorldDarts.lha_WorldDarts.slave.txt;World Darts;1988 Arcadia/Mastertronic;4352;16;NoError, EmulPriv, Examine;524288;0;5d;786432
WorldDartsArcadia.lha;WorldDartsArcadia Install\WorldDartsArcadia.slave;WorldDartsArcadia.lha_WorldDartsArcadia.slave.txt;World Darts (Arcadia);1987 Zippo Games;5772;16;NoError, EmulTrap, EmulPriv;524288;0;59;1196032
