"Year";"Url";"Id";"License";"Languages";"Disks";"Players";"Name";"Publisher";"Path";"Hardware";"Genre"
"1988";"http://www.lemonamiga.com/games/details.php?id=1335";"1335";"Commercial";"English";"1";"1 Only";"Space Quest II: Vohaul's Revenge";"Sierra On-Line";"s\space-quest-ii-vohauls-revenge";"OCS";"Adventure - Animated Graphics/Text"
"1989";"http://www.lemonamiga.com/games/details.php?id=1336";"1336";"Commercial";"English";"4";"1 Only";"Space Quest III: The Pirates of Pestulon";"Sierra On-Line";"s\space-quest-iii-the-pirates-of-pestulon";"OCS";"Adventure - Animated Graphics/Text"
"1991";"http://www.lemonamiga.com/games/details.php?id=2038";"2038";"Commercial";"English";"7";"1 Only";"Space Quest IV: Roger Wilco and the Time Rippers";"Sierra On-Line";"s\space-quest-iv-roger-wilco-and-the-time-rippers";"OCS,ECS";"Adventure - Point and Click"
"1991";"http://www.lemonamiga.com/games/details.php?id=2037";"2037";"Commercial";"English";"6";"1 Only";"Space Quest: The Sarien Encounter";"Sierra On-Line";"s\space-quest-the-sarien-encounter";"OCS,ECS";"Adventure - Point and Click"
"1987";"http://www.lemonamiga.com/games/details.php?id=981";"981";"Commercial";"English";"6";"1 Only";"Space Quest: The Sarien Encounter";"Sierra On-Line";"s\space-quest-the-sarien-encounter_#2";"OCS";"Adventure - Animated Graphics/Text"
"1988";"http://www.lemonamiga.com/games/details.php?id=2782";"2782";"Commercial";"English";"1";"1 Only";"Space Racer";"Loriciel";"s\space-racer";"OCS";"Racing - Miscellaneous"
"1987";"http://www.lemonamiga.com/games/details.php?id=1337";"1337";"Commercial";"English";"1";"1 or 2";"Space Ranger";"Mastertronic";"s\space-ranger";"OCS";
"1989";"http://www.lemonamiga.com/games/details.php?id=1469";"1469";"Commercial";"English";"1";"1 Only";"Space Rogue";"Origin Systems";"s\space-rogue";"OCS";"Simulation - Space"
"1994";"http://www.lemonamiga.com/games/details.php?id=2039";"2039";"Public Domain/Freeware";"English";"1";"1 to 4, Simultaneous";"Space Taxi 3";"(unknown)";"s\space-taxi-3";"OCS,ECS";"Arcade - Miscellaneous"
"1988";"http://www.lemonamiga.com/games/details.php?id=2280";"2280";"Commercial";"English";"1";"1 Only";"Spacecutter";"Rainbird";"s\spacecutter";"OCS";
"1987";"http://www.lemonamiga.com/games/details.php?id=982";"982";"Commercial";"English";"1";"1 Only";"Spaceport";"reLINE Software";"s\spaceport";"OCS";
"1994";"http://www.lemonamiga.com/games/details.php?id=2978";"2978";"Commercial";"English";"1";"1 Only";"Spacer";"Intersoft";"s\spacer";"OCS,ECS";"Arcade - Miscellaneous"
"1988";"http://www.lemonamiga.com/games/details.php?id=2865";"2865";"Commercial";"English";"1";"1 Only";"SpaceSpuds";"Haitex Resources";"s\spacespuds";"OCS";
"1994";"http://www.lemonamiga.com/games/details.php?id=3442";"3442";"Commercial";"German";"2";;"Spaceward Ho!";"New World Computing";"s\spaceward-ho";"OCS,ECS";"Strategy - Miscellaneous"
"1993";"http://www.lemonamiga.com/games/details.php?id=2306";"2306";"Public Domain/Freeware";"English";"1";"1 or 2, Simultaneous";"Spatial Hyperdrive";"(unknown)";"s\spatial-hyperdrive";"OCS,ECS";"Arcade - Avoid it"
"1992";"http://www.lemonamiga.com/games/details.php?id=1591";"1591";"Commercial";"English";"3";"1 Only";"Special Forces";"MicroProse Software";"s\special-forces";"OCS,ECS";"Strategy - War"
"1988";"http://www.lemonamiga.com/games/details.php?id=985";"985";"Commercial";"English";"1";"1 or 2, Simultaneous";"Speedball";"Image Works";"s\speedball";"OCS";"Sports - Miscellaneous"
"1990";"http://www.lemonamiga.com/games/details.php?id=984";"984";"Commercial";"English";"1";"1 or 2, Simultaneous";"Speedball 2: Brutal Deluxe";"Image Works";"s\speedball-2-brutal-deluxe";"OCS";"Sports - Miscellaneous"
"1995";"http://www.lemonamiga.com/games/details.php?id=1966";"1966";"Commercial";"English";;"1 or 2, Simultaneous";"Speedball 2: Brutal Deluxe";"Renegade";"s\speedball-2-brutal-deluxe-cd32";"CD32";"Sports - Miscellaneous"
"1989";"http://www.lemonamiga.com/games/details.php?id=2634";"2634";"Commercial";"English";"1";"1 or 2";"Speedboat Assassin";"Mastertronic";"s\speedboat-assassin";"OCS";
"1989";"http://www.lemonamiga.com/games/details.php?id=3185";"3185";"Commercial";"English";"1";"1 Only";"Speedrunner";"Kunert Soft";"s\speedrunner";"OCS";"Platformer - Single Screen"
"1990";"http://www.lemonamiga.com/games/details.php?id=2458";"2458";"Commercial";"English";"1";"1 or 2, Simultaneous";"Spell Bound";"Psyclapse";"s\spell-bound";"OCS";"Platformer - Scrolling Screen"
"1991";"http://www.lemonamiga.com/games/details.php?id=2729";"2729";"Commercial";"English";"2";"1 Only";"Spellbound!";"Lander Software";"s\spellbound";"OCS";"Educational - Spelling"
"1986";"http://www.lemonamiga.com/games/details.php?id=2459";"2459";"Commercial";"English";"1";"1 Only";"Spellbreaker";"Infocom";"s\spellbreaker";"OCS";"Adventure - Text only"
"1990";"http://www.lemonamiga.com/games/details.php?id=2179";"2179";"Commercial";"English";"1";"1 Only";"Spellfire the Sorceror";"Codemasters";"s\spellfire-the-sorceror";"OCS";"Platformer - Scrolling Screen"
"1996";"http://www.lemonamiga.com/games/details.php?id=1185";"1185";"Commercial";"English";"4";"1 Only";"Speris Legacy, The";"Team 17";"s\speris-legacy-the-aga";"AGA";"Adventure - Miscellaneous"
"1989";"http://www.lemonamiga.com/games/details.php?id=988";"988";"Commercial";"English";"1";"1 or 2, Simultaneous";"Spherical";"Rainbow Arts";"s\spherical";"OCS";"Platformer - Single Screen"
"1996";"http://www.lemonamiga.com/games/details.php?id=987";"987";"Commercial";"English";"3";"1 Only";"Spherical Worlds";"neo Software Produktions";"s\spherical-worlds";"OCS,ECS";
"1988";"http://www.lemonamiga.com/games/details.php?id=2728";"2728";"Commercial";"English";"1";"1 Only";"Spidertronic";"ERE Informatique";"s\spidertronic";"OCS";"Arcade - Labyrinth/Maze"
"1991";"http://www.lemonamiga.com/games/details.php?id=2185";"2185";"Commercial";"English";"1";"1 Only";"Spikey in Transylvania";"Codemasters";"s\spikey-in-transylvania";"OCS,ECS";"Adventure - Miscellaneous"
"1990";"http://www.lemonamiga.com/games/details.php?id=989";"989";"Commercial";"English";"1";"1 Only";"Spindizzy Worlds";"Electric Dreams";"s\spindizzy-worlds";"OCS";"Platformer - 3D"
"1988";"http://www.lemonamiga.com/games/details.php?id=2256";"2256";"Commercial";"English";"1";"1 Only";"Spinworld";"reLINE Software";"s\spinworld";"OCS";
"1991";"http://www.lemonamiga.com/games/details.php?id=2460";"2460";"Commercial";"German";"3";;"Spirit of Adventure";"Starbyte Software";"s\spirit-of-adventure";"OCS,ECS";"Adventure - RPG 3D"
"1990";"http://www.lemonamiga.com/games/details.php?id=2461";"2461";"Commercial";"English";"3";"1 Only";"Spirit of Excalibur";"Virgin Mastertronic";"s\spirit-of-excalibur";"OCS,ECS";"Adventure - RPG 2D"
"1989";"http://www.lemonamiga.com/games/details.php?id=990";"990";"Commercial";"English";"1";"1 or 2, Simultaneous";"Spitting Image: The Computer Game";"Domark";"s\spitting-image-the-computer-game";"OCS";
"1990";"http://www.lemonamiga.com/games/details.php?id=15";"15";"Commercial";"English";"1";"1 to 10";"Spot";"Virgin Mastertronic";"s\spot";"OCS";"Brain - Miscellaneous"
"1995";"http://www.lemonamiga.com/games/details.php?id=3529";"3529";"Commercial";"English";"1";"1 or 2";"Spring Time";"(unknown)";"s\spring-time";"OCS,ECS";"Brain - Logical"
"1989";"http://www.lemonamiga.com/games/details.php?id=992";"992";"Commercial";"English";"1";"1 or 2, Simultaneous";"Spy vs Spy";"Wicked Software";"s\spy-vs-spy";"OCS";"Strategy - Miscellaneous"
"1989";"http://www.lemonamiga.com/games/details.php?id=993";"993";"Commercial";"English";"1";"1 or 2, Simultaneous";"Spy vs Spy II: The Island Caper";"Wicked Software";"s\spy-vs-spy-ii-the-island-caper";"OCS";"Strategy - Miscellaneous"
"1989";"http://www.lemonamiga.com/games/details.php?id=994";"994";"Commercial";"English";"1";"1 or 2, Simultaneous";"Spy vs Spy III - Arctic Antics";"Wicked Software";"s\spy-vs-spy-iii-arctic-antics";"OCS";"Strategy - Miscellaneous"
"1990";"http://www.lemonamiga.com/games/details.php?id=991";"991";"Commercial";"English";"1";"1 Only";"Spy Who Loved Me, The";"Domark";"s\spy-who-loved-me-the";"OCS,ECS";
"2012";"http://www.lemonamiga.com/games/details.php?id=3688";"3688";"Public Domain/Freeware";"English";"1";"1 Only";"Sqrxz";"(unknown)";"s\sqrxz";"OCS,ECS";"Platformer - Scrolling Screen"
"2012";"http://www.lemonamiga.com/games/details.php?id=3689";"3689";"Public Domain/Freeware";"English";"1";"1 Only";"Sqrxz 2: Two Seconds Until Death";"(unknown)";"s\sqrxz-2-two-seconds-until-death";"OCS,ECS";"Platformer - Scrolling Screen"
"2015";"http://www.lemonamiga.com/games/details.php?id=3687";"3687";"Public Domain/Freeware";"English";"1";"1 Only";"Sqrxz 3: Adventure For Love";"(unknown)";"s\sqrxz-3-adventure-for-love";"OCS,ECS";"Platformer - Scrolling Screen"
"1992";"http://www.lemonamiga.com/games/details.php?id=2941";"2941";"Public Domain/Freeware";"English";"1";"1 Only";"Squamble";"Skyline Production";"s\squamble";"OCS,ECS";
"1993";"http://www.lemonamiga.com/games/details.php?id=3287";"3287";"Commercial";"German";"4";;"St. Thomas";"Rainbow Arts";"s\st-thomas";"OCS,ECS";"Strategy - War"
"1992";"http://www.lemonamiga.com/games/details.php?id=995";"995";"Commercial";"English";"1";"1 to 5";"Stable Masters";"ESP Software";"s\stable-masters";"OCS,ECS";"Gambling - Racing"
"1990";"http://www.lemonamiga.com/games/details.php?id=3286";"3286";"Commercial";"German";"3";"1 Only";"Stadt der Löwen, Die";"Software 2000";"s\stadt-der-lowen-die";"OCS";"Adventure - Point and Click"
"1989";"http://www.lemonamiga.com/games/details.php?id=3349";"3349";"Commercial";"English";"1";"1 Only";"Star Breaker";"Arc Developments";"s\star-breaker";"OCS";
"1989";"http://www.lemonamiga.com/games/details.php?id=3351";"3351";"Commercial";"English";"2";"1 Only";"Star Command";"Strategic Simulations, Inc.";"s\star-command";"OCS";"Strategy - Miscellaneous"
"1990";"http://www.lemonamiga.com/games/details.php?id=997";"997";"Commercial";"English";"2";"1 or 2, Simultaneous";"Star Control";"Accolade";"s\star-control";"OCS";"Strategy - War"
"1996";"http://www.lemonamiga.com/games/details.php?id=3138";"3138";"Commercial";"English";"10";"1 Only";"Star Crusader";"Gametek";"s\star-crusader-aga";"AGA";
"1996";"http://www.lemonamiga.com/games/details.php?id=1968";"1968";"Commercial";"English";;"1 Only";"Star Crusader";"Gametek";"s\star-crusader-cd32";"CD32";
"1987";"http://www.lemonamiga.com/games/details.php?id=3098";"3098";"Commercial";"English";"1";"1 Only";"Star Fleet I: The War Begins!";"Interstel";"s\star-fleet-i-the-war-begins";"OCS";"Strategy - War"
"1988";"http://www.lemonamiga.com/games/details.php?id=1592";"1592";"Commercial";"English";"1";"1 Only";"Star Goose!";"Logotron";"s\star-goose";"OCS";
"1988";"http://www.lemonamiga.com/games/details.php?id=3457";"3457";"Public Domain/Freeware";"English";"3";"1 Only";"Star Trek v1.0";"(unknown)";"s\star-trek-v10";"OCS";"Simulation - Space"
"1994";"http://www.lemonamiga.com/games/details.php?id=2873";"2873";"Commercial";"English";"8";"1 Only";"Star Trek: 25th Anniversary";"Interplay Productions";"s\star-trek-25th-anniversary-aga";"AGA";"Adventure - Miscellaneous"
"1989";"http://www.lemonamiga.com/games/details.php?id=3455";"3455";"Shareware";"English";"2";"1 Only";"Star Trek: The Game";"(unknown)";"s\star-trek-the-game";"OCS";"Simulation - Space"
"1989";"http://www.lemonamiga.com/games/details.php?id=3456";"3456";"Shareware";"English";"2";"1 Only";"Star Trek: The Game";"(unknown)";"s\star-trek-the-game_#2";"OCS";"Simulation - Space"
"1989";"http://www.lemonamiga.com/games/details.php?id=3458";"3458";"Shareware";"English";"1";"1 Only";"Star Trek: The Next Generation";"(unknown)";"s\star-trek-the-next-generation";"OCS";"Simulation - Space"
"1988";"http://www.lemonamiga.com/games/details.php?id=1470";"1470";"Commercial";"English";"1";"1 Only";"Star Wars";"Domark";"s\star-wars";"OCS";
"1988";"http://www.lemonamiga.com/games/details.php?id=891";"891";"Commercial";"English";"1";"1 Only";"Star Wars: Return of the Jedi";"Domark";"s\star-wars-return-of-the-jedi";"OCS";"Arcade - Miscellaneous"
"1988";"http://www.lemonamiga.com/games/details.php?id=373";"373";"Commercial";"English";"1";"1 Only";"Star Wars: The Empire Strikes Back";"Domark";"s\star-wars-the-empire-strikes-back";"OCS";
"1988";"http://www.lemonamiga.com/games/details.php?id=2879";"2879";"Commercial";"English";"1";"1 to 8";"Starball";"Rainbow Arts";"s\starball";"OCS";"Arcade - Breakout/Pong"
"1993";"http://www.lemonamiga.com/games/details.php?id=2260";"2260";"Shareware";"English";"2";"1 Only";"Starbase 13";"(unknown)";"s\starbase-13";"OCS,ECS";"Adventure - Point and Click"
"1990";"http://www.lemonamiga.com/games/details.php?id=996";"996";"Commercial";"English";"1";"1 Only";"Starblade";"Palace Software";"s\starblade";"OCS";"Adventure - Miscellaneous"
"1989";"http://www.lemonamiga.com/games/details.php?id=1819";"1819";"Commercial";"English";"1";"1 Only";"Starblaze";"Logotron";"s\starblaze";"OCS";
"1991";"http://www.lemonamiga.com/games/details.php?id=3350";"3350";"Commercial";"German";"1";"1 to 6";"Starbyte Super Soccer";"Starbyte Software";"s\starbyte-super-soccer";"OCS,ECS";"Sports - Football/Soccer"
"1986";"http://www.lemonamiga.com/games/details.php?id=2898";"2898";"Commercial";"English";"1";"1 Only";"Starcross";"Infocom";"s\starcross";"OCS";"Adventure - Text only"
"1993";"http://www.lemonamiga.com/games/details.php?id=998";"998";"Commercial";"English";"3";"1 Only";"Stardust";"Bloodhouse";"s\stardust";"OCS,ECS";
"1989";"http://www.lemonamiga.com/games/details.php?id=1635";"1635";"Commercial";"English";"1";"1 Only";"Starflight";"Electronic Arts";"s\starflight";"OCS";"Miscellaneous - (unknown)"
"1991";"http://www.lemonamiga.com/games/details.php?id=999";"999";"Commercial";"English";"2";"1 Only";"Starflight II";"Electronic Arts";"s\starflight-ii";"OCS,ECS";"Adventure - Point and Click"
"1987";"http://www.lemonamiga.com/games/details.php?id=1238";"1238";"Commercial";"English";"1";"1 Only";"Starglider";"Rainbird";"s\starglider";"OCS";
"1988";"http://www.lemonamiga.com/games/details.php?id=1208";"1208";"Commercial";"English";"1";"1 Only";"Starglider 2";"Rainbird";"s\starglider-2";"OCS";
"1991";"http://www.lemonamiga.com/games/details.php?id=1000";"1000";"Commercial";"English";"1";"1 Only";"Starians";"CompuTec Verlag";"s\starians";"OCS,ECS";"Platformer - Scrolling Screen"
"1994";"http://www.lemonamiga.com/games/details.php?id=3296";"3296";"Commercial";"English";"3";"1 Only";"Starlord";"MicroProse Software";"s\starlord";"OCS,ECS";"Strategy - Miscellaneous"
"1988";"http://www.lemonamiga.com/games/details.php?id=1001";"1001";"Commercial";"English";"2";"1 Only";"StarRay";"Logotron";"s\starray";"OCS";
"1990";"http://www.lemonamiga.com/games/details.php?id=3099";"3099";"Commercial";"English";"1";"1 to 4";"StarTrash";"Rainbow Arts";"s\startrash";"OCS";"Platformer - 3D"
"1991";"http://www.lemonamiga.com/games/details.php?id=3531";"3531";"Commercial";"English";"2";"1 or 2, Simultaneous";"Starush";"Ubi Soft";"s\starush";"OCS,ECS";
"1988";"http://www.lemonamiga.com/games/details.php?id=3352";"3352";"Commercial";"English";"1";"1 Only";"Starways";"Diamond Games";"s\starways";"OCS";"Arcade - Miscellaneous"
"1987";"http://www.lemonamiga.com/games/details.php?id=2899";"2899";"Commercial";"English";"1";"1 Only";"Stationfall";"Infocom";"s\stationfall";"OCS";"Adventure - Text only"
