ArchiveFile;SlaveFile;Name;Copy;Size;Version;Flags;BaseMemSize;KeyDebug;KeyExit;ExpMem
SuperfrogDemo.lha;SuperfrogDemo.slave;Superfrog Demo;1993 Team 17;3968;10;NoError, EmulTrap, NoKbd;1048576;0;59;4096
SuperGrandPrix.lha;SuperGrandPrix.slave;Super Grand Prix;1991 Codemasters;876;10;NoError, EmulTrap;524288;0;59;4096
SuperHangOn.lha;SuperHangOn.Slave;Super?Hang?On;1986 Sega, 1988 Electric Dreams;1156;10;Disk, NoError, EmulTrap;524288;0;59;421888
SuperHeroDemo.lha;SuperHeroDemo.Slave;Super Hero Demo;Psygnosis.;4296;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;59;262144
SuperLoopz.lha;SuperLoopz.slave;Super Loopz;1995 Audiogenic;10756;15;NoError, EmulPriv;1835008;0;59;786432
Superman.lha;Superman.slave;Superman - The man of steel;1988-89 TyneSoft / First Star Software;2016;13;NoError, EmulTrap;524288;5f;5d;0
SuperMethaneBros.lha;SuperMethaneBros.slave;Super Methane Bros;1993 Apache;948;10;NoError, EmulTrap;1048576;0;5d;0
SuperMethaneBros.lha;SuperMethaneBrosCD32.slave;Super Methane Bros CD??;1993 Apache;1048;13;NoError, EmulTrap, ClearMem;1900544;0;5d;0
SuperMonacoGP.lha;SuperMonacoGP.slave;Super Monaco GP;1991 US Gold;4636;10;NoError, EmulTrap;524288;0;5d;0
SuperObliteration.lha;SuperObliteration.slave;Super Obliteration;1993 David Papworth;648;10;NoError;589824;0;5d;0
SuperOffroad.lha;SuperOffroad.Slave;Super Off Road;1989 GraftGold/Virgin Games/Leland ;1156;15;NoError, EmulTrap, EmulTrapV, ClearMem;524288;5f;5d;524288
SuperOsWald.lha;SuperOSWAld.Slave;Super OsWald;SilverRock;1372;16;NoError, EmulTrap, EmulPriv, Examine;524288;0;59;262144
SuperScrambleSimulator.lha;SuperScramble.slave;Super Scramble Simulator;1989 Gremlin;492;10;NoError, EmulTrap, ClearMem;524288;0;59;0
SuperSeymour.lha;SuperSeymour.slave;Super Seymour;1992 Code Masters;492;10;NoError, EmulTrap;524288;0;59;0
SuperSki.lha;SuperSki.Slave;Eddie Edwards / Super Ski / Downhill Challenge;1988 Micro?ds/Loriciel/Broderbund.;1748;16;NoError, EmulPriv, Examine;524288;0;59;262144
SuperSki2.lha;Slave1;Super Ski II;1992 Microids;1584;14;EmulTrap, EmulTrapV;1048576;58;59;0
SuperSkweek.lha;SuperSkweek.slave;Super Skweek;1990 Loriciel;2768;17;NoError, EmulTrap, ClearMem;524288;0;5d;528384
SuperSkweek.lha;SuperSkweek512K.slave;Super Skweek;1990 Loriciel;2636;17;NoError, EmulTrap, ClearMem;524288;0;5d;4096
SuperSpaceInvaders.lha;SuperSpaceInvaders.slave;Super Space Invaders;1991 Taito;2540;11;NoError, EmulTrap, NoDivZero, ClearMem;524288;0;5d;0
SuperStarDust.lha;SuperStardust.slave;Super Stardust;1994 Bloodhouse LTD;3512;13;NoError, Req68020, ReqAGA, NoKbd, ClearMem;1900544;0;59;12288
SuperstarIceHockey.lha;SuperstarIceHockey.slave;Superstar Ice Hockey;1988 Mindscape;1808;17;NoError, EmulPriv, Examine;524288;0;59;262144
SuperStreetFighter2.lha;SuperStreetFighter2AGA.Slave;Super Street Fighter II: The New Challengers;1995 US Gold;1108;15;NoError, Req68020, ReqAGA, ClearMem;2097152;0;59;4096
SuperStreetFighter2.lha;SuperStreetFighter2ECS.Slave;Super Street Fighter II: The New Challengers;1995 US Gold;1256;15;NoError, ClearMem;811008;0;59;266240
SuperStreetFighter2Turbo.lha;SSF2T_Intro.slave;Super StreetFighter II Turbo (Intro);1995 Gametek;1320;14;NoError, ClearMem;1310720;0;59;2875392
SuperStreetFighter2Turbo.lha;SuperStreetFighter2Turbo.slave;Super StreetFighter II Turbo;1995 Gametek;1800;14;NoError, Req68020, ReqAGA, ClearMem;1282048;0;59;1048576
SuperTennisChamps.lha;SuperTennisChamps.slave;Super Tennis Champs;1995 Audiogenic;5916;16;NoError, EmulTrap, EmulPriv, ClearMem, Examine;786432;0;59;786432
SuperTetris.lha;SuperTetris.slave;Super Tetris;1991 Spectum Holobyte;3912;15;NoError, EmulPriv, Examine;524288;0;5d;786432
Supremacy.lha;Supremacy.Slave;Supremacy;1990 Virgin Mastertronic Ltd.;780;10;NoError, EmulTrap;524288;0;5a;0
SurfNinjas.lha;SurfNinjas.slave;;;424;5;Disk, NoError, EmulTrap;2097152;58;59;
SuspiciousCargo.lha;SuspiciousCargo.Slave;;;1388;8;NoError, EmulTrap;1048576;0;5a;0
Swap.lha;swap.Slave;Swap;1991 Micro?ds/Palace.;1288;16;NoError, EmulPriv, Examine;524288;0;59;262144
Switchblade.lha;Switchblade.slave;Switchblade;1989 Core Design/Gremlin;2000;13;NoError, EmulTrap, ClearMem;524288;0;59;0
Switchblade2.lha;Switchblade2.slave;--< S W i T C H B L A D E  I I >--;1991 Gremlin Graphics;1172;10;Disk, NoError, EmulTrap;815104;0;46;0
SWIV.lha;SWIV.slave;SWIV;1991 The Sales Curve;2860;17;NoError, EmulTrap, NoKbd, ClearMem;524288;0;59;569344
Swooper.lha;Swooper.Slave;Swooper;1987 Diamond;4084;15;NoError, EmulPriv, Examine;524288;0;59;262144
Sword.lha;Sword.Slave;Sword;1997 Serio-Comic;4604;16;NoError, Req68020, EmulPriv, Examine;655360;0;59;1048576
SwordOfHonour.lha;SwordOfHonour.slave;;;672;7;Disk, NoError, EmulTrap;524288;0;5d;
SwordOfSodan.lha;swordofsodan.slave;;;2988;4;Disk, NoError, EmulTrap;524288;0;5d;
SwordsAndGalleons.lha;swords.slave;Swords & Galleons;@1991 Idea Software;1876;10;NoError;524288;45;5d;0
SwordsOfTwilight.lha;SwordsOfTwilight.slave;Swords Of Twilight;1989 Electronic Arts;4156;16;NoError, EmulPriv, ClearMem, Examine;524288;0;5d;262144
SWOS.lha;SWOS.Slave;-+ Sensible World Of Soccer +-;1994-97 Sensible Software;2492;10;Disk, NoError, EmulTrap;2097152;0;46;0
Syndicate.lha;Syndicate.slave;Syndicate (ECS);1993 Bullfrog;4856;16;NoError, EmulPriv, Examine;1044480;0;5d;786432
Syndicate.lha;SyndicateCD32.slave;Syndicate CD??;1993 Bullfrog;5400;16;NoError, Req68020, EmulPriv, Examine;1048576;0;5d;1048576
Syndicate.lha;SyndicateECS.slave;Syndicate (ECS);1993 Bullfrog;4856;16;NoError, EmulPriv, Examine;1044480;0;5d;786432
T-Bird.lha;T-Bird.slave;T-Bird;1989 PAL Developments;1028;10;NoError, EmulTrap, NoKbd;524288;0;59;0
T-Zer0Demo.lha;T-Zer0Demo.slave;T-Zer0 Demo;1999 clickBOOM;1768;15;NoError, Req68020, ReqAGA, ClearMem;1851392;0;5d;3145728
TableHockeyArcadia.lha;TableHockeyArcadia.slave;Sporttime Table Hockey (Arcadia);1987-8 Designstar Consultants;3424;16;NoError, EmulTrap, EmulPriv;524288;0;59;540672
TableTennisSimulation.lha;TableTennisSimulation.slave;Table Tennis Simulation;1989 Starbyte;4052;16;NoError, EmulPriv, ClearMem, Examine;524288;0;59;262144
Taekwondo.lha;taekwondo.Slave;Taekwondo;1987 Anco;1336;14;NoError, EmulPriv;524288;0;59;262144
TakeemOut.lha;TakeEmOut.slave;Take;1989 Artronic;5004;15;NoError, EmulPriv, ClearMem, Examine;524288;0;5f;262144
Tanglewood.lha;Tanglewood.slave;Tanglewood;1988 Microdeal;4644;17;NoError, EmulPriv, Examine;524288;0;59;262144
Tangram.lha;tangram.slave;Tangram;1991 Thalion;3916;15;NoError, EmulPriv, Examine;589824;0;5d;262144
Targhan.lha;Targhan-nofast.Slave;Targhan (without fast memory);1989 Silmarils;6344;17;NoError, EmulPriv, Examine;589824;0;59;262144
Targhan.lha;Targhan.slave;Targhan;1989 Silmarils;6344;17;NoError, EmulPriv, Examine;524288;0;59;524288
TassTimesInTonetown.lha;TassTimesInTonetown.slave;Tass Times In Tonetown;1986 Activision;4392;16;NoError, EmulPriv, ClearMem, Examine;458752;0;5d;458752
TeamSuzuki.lha;TeamSuzuki.slave;Team Suzuki;1991 Gremlin;748;10;NoError, EmulTrap;524288;0;59;0
TeamYankee.lha;TeamYankee.slave;Team Yankee;1990 Empire;4556;16;NoError, EmulPriv, Examine;524288;0;46;262144
TearawayThomas.lha;TearawayThomas.slave;Tearaway Thomas;1992 Head-On Technology Ltd;580;10;NoError;524288;0;5d;0
Tech.lha;Tech.Slave;Tech;1989 Gainstar/The Omega Team;1608;14;NoError, EmulTrap;524288;0;59;262144
Technocop.lha;Technocop.slave;TechnoCop;1988 US-Gold/Imagexcel;19760;16;NoError, EmulTrap, EmulPriv, Examine;524288;0;5d;262144
Technology2.lha;Technology2.slave;Technology 2;1994 Mental Image;896;10;NoError, EmulTrap;1048576;0;59;0
Tecnoball.lha;Tecnoball.slave;Tecnoball;1991 TLK Games;3004;17;NoError, ClearMem;524288;0;5d;12288
TeenageMutantArcade.lha;TeenageMutantArcade.slave;Teenage Mutant Hero Turtles;1991 Konami;1224;17;NoError, ClearMem;524288;0;59;4096
TeenageMutantHeroTurtles.lha;Turtles.Slave;Teenage Mutant Hero Turtles;1990 Mirrorsoft;924;15;NoError, EmulTrap;524288;0;59;0
TeenageMutantNinja.lha;TeenageMutantNinja.Slave;Teenage Mutant Ninja Turtles;1990 Ultra Games;3848;15;NoError, EmulTrap, EmulPriv, Examine;524288;0;59;327680
TeenageQueen.lha;TeenageQueen.slave;Teenage Queen;1988 Ere;4192;16;NoError, EmulPriv, ClearMem, Examine;524288;0;5d;294912
TempleOfApshaiTrilogy.lha;TempleOfApshaiTrilogy.slave;Temple of Apshai Trilogy;1986 Epyx;4988;17;NoError, EmulPriv, Examine;524288;0;59;262144
TemplosSagrados.lha;Los Templos Sagrados.slave;Los Templos Sagrados;1991 Aventuras AD;4492;16;NoError, EmulPriv, Examine;524288;0;59;262144
TennisChamps.lha;TennisChamps.slave;Tennis Champs;1995 Mental Software;4040;16;NoError, EmulTrap, EmulPriv, ClearMem, Examine;524288;0;59;786432
TennisCup.lha;TennisCup-nofast.slave;Tennis Cup (0.5 Mo);1989 Loriciel/Electronic Zoo;1560;17;NoError, EmulTrap;524288;0;59;4096
TennisCup.lha;tenniscup.slave;Tennis Cup (1 Mo);1989 Loriciel/Electronic Zoo;1576;17;NoError, EmulTrap;1048576;0;59;4096
TennisCup2.lha;TennisCup2.slave;Tennis Cup II;1992 Loriciel ;620;13;NoError;1048576;5f;5d;0
TenPinBowlingArcadia.lha;TenPinBowlingArcadia.slave;SportTime Ten Pin Bowling (Arcadia);1987-8 Designstar Consultants;3860;16;NoError, EmulTrap, EmulPriv;524288;0;59;802816
TensaiDemo.lha;TensaiDemo.slave;Tensai Demo;1993 Grandslam;544;13;NoError, EmulTrap, ClearMem;1048576;0;59;4096
Terminator2-Arcade.lha;Terminator2Arcade.slave;Terminator 2: The Arcade Game;1993 Virgin;1744;17;NoError, EmulTrap, ClearMem;1048576;0;46;0
Terminator2JD.lha;Terminator2JD.Slave;Terminator 2 Judgment Day;1991 Carolco, Ljn, Ocean, Dementia;552;10;NoError;524288;0;59;524288
Terrorpods.lha;Terrorpods.slave;Terrorpods;1987 Psygnosis;1188;14;NoError, EmulTrap, ClearMem;524288;0;5d;4096
TerrysBigAdventure.lha;TerrysBigAdventure.slave;Terry;1989 Grandslam;644;10;NoError, EmulTrap, NoDivZero, NoKbd;524288;0;59;0
TestDrive.lha;TestDrive.slave;Test Drive;1987 Accolade;4204;15;NoError, EmulPriv, Examine;524288;0;59;786432
TestDrive2.lha;TestDrive2.slave;Test Drive II;1989 Accolade;4040;15;NoError, EmulPriv, Examine;1048576;0;59;262144
TetraQuest.lha;TetraQuest.slave;Tetra Quest;1988 Microdeal;648;10;Disk, NoError, EmulTrap;524288;0;57;0
Tetris.lha;Tetris.slave;Tetris;1987 MirrorSoft;3828;16;NoError, EmulPriv, ClearMem, Examine;524288;0;59;262144
TetrisPro.lha;TetrisPro.Slave;Tetris Pro;1993 Logic System Productions/2000 A.D.;4464;16;NoError, NoKbd, EmulPriv, Examine;491520;0;59;671744
TetrisSC.lha;Tetris.slave;Tetris: The Soviet Challenge;1988 Spectrum HoloByte;4468;16;NoError, EmulPriv, ClearMem, Examine;524288;0;59;294912
Tetrix.lha;Tetrix.slave;Tetrix;1991 Markus Olinger/CT-Verlug;1492;10;NoError, EmulTrap;524288;0;59;0
TheatreOfDeath.lha;TheatreOfDeath.Slave;Theatre Of Death;1992 Psygnosis/The Software Shed;12208;17;NoError, EmulTrap, EmulPriv;1048576;51;59;262144
TheBallGame.lha;TheBallGame.slave;The Ball Game;1991 Electronic Zoo ;324;13;NoError, ClearMem;524288;5f;5d;0
TheCartoons.lha;theCartoons.slave;The Cartoon;1993 Loriciel;1596;10;NoError, EmulTrap, NoDivZero, NoKbd, ClearMem;524288;0;5d;0
TheChamp.lha;TheChamp.slave;The Champ;1989 Linel.;3616;16;NoError, EmulTrap, EmulPriv, ClearMem, Examine;524288;0;59;262144
TheClue.lha;TheClueAGA.slave;The Clue! (AGA);1994 Neo;5852;16;NoError, Req68020, EmulPriv, ClearMem, Examine;983040;0;5d;1048576
TheClue.lha;TheClueECS.slave;The Clue! (ECS);1994 Neo;4868;16;NoError, EmulPriv, ClearMem, Examine;524288;0;5d;917504
TheColony.lha;TheColony.slave;The Colony;1990 Mindscape;4432;16;NoError, EmulPriv, Examine;524288;0;59;786432
TheCycles.lha;TheCycles.slave;The Cycles;1989 Accolade;3796;16;NoError, EmulPriv, Examine;655360;0;59;262144
TheDeep.lha;TheDeep.slave;The Deep;1988 Cream Corp/US Gold;1080;10;NoError, EmulTrap, NoKbd;524288;0;59;4096
TheEnforcer.lha;TheEnforcer.Slave;The Enforcer;1990 Trojan.;1988;16;NoError, NoKbd, EmulPriv, Examine;524288;0;59;262144
TheFlintstones.lha;Flintstones.slave;The Flintstones;1988 Grandslam;556;10;NoError, EmulTrap, ClearMem;524288;0;5f;0
TheirFinestHour.lha;TheirFinestHour.slave;Their Finest Hour: The Battle of Britain;1990 Lucasfilm;4312;16;NoError, EmulPriv, ClearMem, Examine;524288;0;5d;786432
TheKingOfChicago.lha;TheKingOfChicago.slave;The King Of Chicaco;1987 Cinemaware;4764;16;NoError, EmulTrap, NoDivZero, EmulPriv, Examine;524288;0;59;397312
TheKristal.lha;TheKristal.slave;The Kristal;1989 Addictive;1688;17;NoError, ClearMem;524288;0;5d;4096
ThemePark.lha;ThemeParkAGA.slave;Theme Park AGA;1993 Bullfrog;4372;16;NoError, Req68020, ReqAGA, EmulPriv, Examine;2093056;0;5d;1179648
ThemePark.lha;ThemeParkECS.slave;Theme Park (ECS);1991 Bullfrog;4312;16;NoError, EmulPriv, Examine;524288;0;5d;1048576
ThemeParkMystery.lha;ThemeParkMystery.slave;Theme Park Mystery;1991 Imageworks & Konami;1140;11;NoError, EmulTrap, NoDivZero, ClearMem;524288;0;5d;0
TheMoochies.lha;TheMoochies.slave;The Moochies;1991 Breadline;716;15;NoError, EmulTrap, ClearMem;528384;0;59;0
TheMunsters.lha;TheMunsters.slave;The Munsters;1988 Teque;1180;10;NoError, EmulTrap;528384;0;59;0
TheOath.lha;TheOath.Slave;;;560;7;NoError, EmulTrap;524288;0;5a;
ThePawn.lha;ThePawn.slave;* *  * The Pawn *  * *;1986 Magnetic Scrolls;1432;14;NoError, EmulPriv;1048576;0;59;262144
ThePower.lha;ThePower.slave;The Power;1991 Demonware;364;13;NoError, EmulTrap, ClearMem;524288;0;0;0
TheQuestForTheTimeBird.lha;Quest.slave;The quest for the time bird;1988-89 Infogrames;3296;16;Disk, NoError, EmulTrap, EmulPriv, ClearMem;528384;0;59;262144
TheRaiders.lha;TheRaiders.Slave;Compilation The Raiders;1991 Silmarils;4572;16;NoError, EmulPriv, Examine;589824;0;59;262144
TheRealPopeye.lha;Popeye.slave;The Real Popeye;1993 Bignonia;564;15;NoError, EmulTrap, NoKbd;524288;0;59;4096
TheSettlers.lha;TheSettlers.slave;The Settlers/Die Siedler;1993 Blue Byte;5096;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;59;4456448
TheShortGrey.lha;TheShortGrey.Slave;The Short Grey (Game);1993 AccroSoft;4868;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;59;262144
TheShortGrey.lha;TheShortGreyIntro.Slave;The Short Grey Intro (Alcatraz);1993 AccroSoft;4880;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;59;262144
TheSwordAndTheRose.lha;TheSword&TheRose.slave;The Sword and the Rose;1991 Code Masters;504;10;NoError, EmulTrap;524288;0;59;0
TheTeller.lha;TheTeller.Slave;The Teller/The Brain Blasters;1991 Ubi Soft;772;10;NoError, EmulTrap, NoDivZero, ClearMem;524288;0;5d;0
TheThirdCourier.lha;TheThirdCourier.slave;The Third Courier;1990 Accolade;5088;17;NoError, EmulPriv, Examine;524288;0;59;786432
TheThreeStooges.lha;The3Stooges.Slave;The 3 Stooges;1987 CinemaWare;1496;14;NoError, NoKbd, EmulPriv;655360;0;59;262144
TheToyottes.lha;TheToyottes.Slave;The Toyottes;1989 Infogrames;3324;17;Disk, NoError, EmulPriv, ClearMem;524288;0;59;262144
TheUltimatePinballQuest.lha;UltimatePinballQuest.slave;Ultimate Pinball Quest;1994 Infogrames;3200;10;NoError, EmulTrap, ClearMem;524288;0;46;0
TheWall.lha;TheWall.slave;The Wall;1987 Rainbow Arts;5036;16;EmulPriv, ClearMem, Examine;524288;0;59;262144
Thexder.lha;Thexder.slave;Thexder;1988 Sierra;4776;16;NoError, EmulPriv, Examine;524288;0;5d;786432
ThirdReich.lha;third_reich.slave;Third Reich;1992 Avalon Hill Game Company;3940;15;NoError, EmulPriv, Examine;524288;0;5d;786432
ThomasTankEngine.lha;ThomasTankEngine.Slave;Thomas the Tank Engine;1992 Britt Allcroft (Thomas) Ltd.;860;10;Disk, NoError, EmulTrap;524288;0;5a;0
ThomasTankEngine2.lha;ThomasTTE2.Slave;;;664;7;Disk, NoError, EmulTrap;524288;0;5a;
ThomasTankEnginePinball.lha;ThomasTankPinball.slave;Thomas The Tank Engine;1994 Spidersoft;948;14;NoError, ReqAGA, NoKbd, ClearMem;720896;0;59;528384
Thunderbirds.lha;Thunderbirds.slave;;;692;4;Disk, NoError;524288;58;59;
ThunderBlade.lha;ThunderBlade.Slave;Thunder Blade;1988/89 Sega;712;13;Disk, NoError, EmulTrap;524288;0;5a;0
ThunderBoy.lha;ThunderBoy.Slave;ThunderBoy;1987 Rainbow Arts/Time Warp Production;1832;14;NoError, NoKbd, EmulPriv;524288;0;59;786432
ThunderBurner.lha;ThunderBurner.Slave;Thunder Burner;1991 Loriciel ;800;13;NoError, EmulTrap, ClearMem;524288;5f;5d;0
ThunderCats.lha;ThunderCats.Slave;Thunder Cats;1988 Elite.;4892;16;NoError, EmulPriv, Examine;524288;0;59;262144
Thunderhawk.lha;Thunderhawk.Slave;Thunderhawk;1992 Core Design;1980;10;NoError;589824;0;5d;4096
ThunderJaws.lha;thunderJaws.slave;Thunder Jaws;1991 Tengen/Domark;3228;10;EmulTrap, NoDivZero, NoKbd, ClearMem;1048576;0;5d;0
Thunderstrike.lha;Thunderstrike.Slave;;;648;9;Disk, NoError, EmulTrap;524288;0;5a;0
TieBreak.lha;TieBreak.slave;Tie-Break;1990 Starbyte;1024;14;NoError, EmulTrap, ClearMem;524288;0;59;4096
TigerRoad.lha;TigerRoad.slave;Tiger Road;1987 Capcom;968;10;Disk, NoError, EmulTrap, NoKbd, ClearMem;524288;58;5f;0
Time.lha;time.Slave;Time;1989 Empire.;5268;16;NoError, EmulPriv, Examine;1048576;0;59;262144
TimeAndMagik.lha;TimeAndMagik.slave;Time And Magik;1988 Level 9 & Mandarin;7204;16;NoError, EmulPriv, ClearMem, Examine;524288;0;59;270336
TimeBandit.lha;TimeBandit.slave;Time Bandit;1985 Microdeal;580;10;NoError, EmulTrap;524288;0;0;0
TimeLock.lha;TimeLock.slave;Time Lock;1993 Boeder Software;1784;14;NoError, EmulTrap, ClearMem;524288;0;59;4096
TimeMachine.lha;HD.slave;;;440;5;Disk, NoError, EmulTrap;524288;58;59;
TimeRace.lha;TimeRace.Slave;Time Race;1990 Loriciel;3988;15;NoError, EmulTrap, EmulPriv, Examine;524288;0;59;262144
TimeRunners01.lha;TimeRunners01.Slave;Time Runners 01: Gateways in Time;1993 Simulmondo.;6628;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;59;262144
TimeRunners02.lha;TimeRunners02.Slave;Time Runners 02: The Space Stone;1993 Simulmondo.;6380;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;59;262144
TimeRunners03.lha;TimeRunners03.Slave;Time Runners 03: The Big Run;1993 Simulmondo.;6376;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;59;262144
TimeRunners04.lha;TimeRunners04.Slave;Time Runners 04: The Castle Of Fear;1993 Simulmondo.;6608;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;59;344064
TimeRunners05.lha;TimeRunners05.Slave;Time Runners 05: The Black Knight;1993 Simulmondo.;6392;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;59;262144
TimeRunners06.lha;TimeRunners06.Slave;Time Runners 06: The Bewitched Forest;1993 Simulmondo.;6396;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;59;262144
TimeRunners07.lha;TimeRunners07.Slave;Time Runners 07: The Land Of The Invaders;1993 Simulmondo.;6400;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;59;262144
TimeRunners07.lha;TimeRunners07.Slave;Time Runners 07: The Land Of The Invaders;1993 Simulmondo.;6400;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;59;262144
TimeRunners08.lha;TimeRunners08.Slave;Time Runners 08: The Impregnable Fortress;1993 Simulmondo.;6400;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;59;262144
TimeRunners09.lha;TimeRunners09.Slave;Time Runners 09: The Time Demon;1993 Simulmondo.;6388;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;59;262144
TimeRunners10.lha;TimeRunners10.Slave;Time Runners 10: The Time Sentry;1993 Simulmondo.;6392;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;59;262144
TimeRunners11.lha;TimeRunners11.Slave;Time Runners 11: The Steel City;1993 Simulmondo.;7116;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;59;262144
TimeRunners12.lha;TimeRunners12.Slave;Time Runners 12: A Target For The Cyborg;1993 Simulmondo.;7128;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;59;262144
TimeRunners13.lha;TimeRunners13.Slave;Time Runners 13: Cyberkiller;1993 Simulmondo.;7116;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;59;262144
TimeRunners14.lha;TimeRunners14.Slave;Time Runners 14: Toraxid - War Star;1993 Simulmondo.;7120;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;59;262144
TimeRunners15.lha;TimeRunners15.Slave;Time Runners 15: At The Speed Of Light;1993 Simulmondo.;7124;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;59;262144
TimeRunners16.lha;TimeRunners16.Slave;Time Runners 16: The Galaxy Emperor;1993 Simulmondo.;7120;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;59;262144
TimeRunners17.lha;TimeRunners17.Slave;Time Runners 17: The Living Labyrinth;1993 Simulmondo.;7124;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;59;262144
TimeRunners18.lha;TimeRunners18.Slave;Time Runners 18: The killer Shadow;1993 Simulmondo.;7120;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;59;262144
TimeRunners19.lha;TimeRunners19.Slave;Time Runners 19: The Nightmare Prince;1993 Simulmondo.;7124;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;59;262144
TimeRunners20.lha;TimeRunners20.Slave;Time Runners 20: The Mountains Of Death;1993 Simulmondo.;7124;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;59;262144
TimeRunners21.lha;TimeRunners21.Slave;Time Runners 21: The Black Dragon;1993 Simulmondo.;7128;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;59;262144
TimeRunners22.lha;TimeRunners22.Slave;Time Runners 22: The Eternal Damned;1993 Simulmondo.;7120;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;59;262144
TimeRunners23.lha;TimeRunners23.Slave;Time Runners 23: The Time Monarch;1993 Simulmondo.;7120;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;59;262144
TimeRunners24.lha;TimeRunners24.Slave;Time Runners 24: Beyond All Dimensions;1993 Simulmondo.;7124;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;59;262144
TimeRunners25.lha;TimeRunners25.Slave;Time Runners 25: The Lost Planet Earth;1993 Simulmondo.;7124;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;59;262144
TimeRunners26.lha;TimeRunners26.Slave;Time Runners 26: The Time Warrior;1993 Simulmondo.;7120;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;59;262144
TimeRunners27.lha;TimeRunners27.Slave;Time Runners 27: Red Night;1993 Simulmondo.;7112;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;59;262144
TimeRunners28.lha;TimeRunners28.Slave;Time Runners 28: Beyond The End;1993 Simulmondo.;7116;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;59;262144
TimeRunners29.lha;TimeRunners29.Slave;Time Runners 29: The Last Revelation;1993 Simulmondo.;7124;16;NoError, EmulTrap, EmulPriv, Examine;1048576;0;59;262144
